candidate,family,threshold,budget,D_sharpe,D_sharpe_delta,D_annual_return,D_annual_return_delta,D_top10_mean_depth,D_top10_mean_depth_delta,D_max_drawdown,D_max_drawdown_delta,D_annual_turnover,V_sharpe,V_sharpe_delta,V_annual_return,V_annual_return_delta,V_top10_mean_depth,V_top10_mean_depth_delta,V_max_drawdown,V_max_drawdown_delta,V_annual_turnover,robust_score,eligible_DV_triple,DV_sharpe_delta,DV_annual_delta,DV_top10_delta,DV_trigger_days,confidence_cap,beta,max_budget
P5_148_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.8,,1.2692612730137416,-0.16786381132757278,0.30573118179075,-0.05943388260991789,-0.11649120821550643,0.002999610268460462,-0.25794670074544956,5.551115123125783e-16,46.268852459016394,0.992224842680937,-0.0017867238716783307,0.22509038824688576,-0.010471196450228204,-0.11644700591414722,0.008428739583877978,-0.21739980673590287,-2.220446049250313e-16,47.18518518518518,-5.943388260991789,False,-0.09126877211601592,-0.03675942466313287,0.008481668687453814,80,1.0,0.5,
P5_078_TIEBREAK,TIEBREAK,0.75,,1.2607226508155107,-0.17640243352580365,0.30436636917029847,-0.060798695230369404,-0.13723594806836661,-0.01774512958439972,-0.28228064418686605,-0.02433394344141593,46.68196721311476,1.0075428699657878,0.013531303413172435,0.23709522928648052,0.0015336445893665562,-0.13040315901936922,-0.005527413521344018,-0.2384446706184955,-0.021044863882592857,47.18518518518518,-6.07986952303694,False,-0.09122966068535843,-0.03200062308907525,-0.014248495210372969,65,0.5,,
P5_167_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.8,,1.290065128027637,-0.1470599563136774,0.3034733595747223,-0.06169170482594555,-0.12275775967465859,-0.003266941190691694,-0.20256778243703932,0.055378918308410796,47.50819672131148,0.9007819343755035,-0.09322963217711189,0.1999833890443028,-0.03557819565281117,-0.11119301619411755,0.013682729303907654,-0.2173998067359023,3.3306690738754696e-16,48.74074074074074,-6.169170482594555,False,-0.12335049648464436,-0.049572145794939626,0.007635539842356098,129,1.5,0.5,
P5_114_TIEBREAK,TIEBREAK,0.75,,1.3429748441115525,-0.09415024022976182,0.3034281689504239,-0.06173689545024397,-0.1256116626925171,-0.006120844208550219,-0.20256778243703943,0.055378918308410685,48.74754098360656,0.9393703490481327,-0.0546412175044827,0.2056540874479238,-0.029907497249190174,-0.11315686625698249,0.011718879241042715,-0.2384446706184956,-0.021044863882592968,48.22222222222222,-6.173689545024397,False,-0.07941795691982456,-0.04696685286812308,0.005825909592288098,201,1.5,,
P5_110_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.75,,1.3301009911958297,-0.10702409314548467,0.30157348822999874,-0.06359157617066913,-0.12473848060107354,-0.005247662117106644,-0.2025677824370392,0.05537891830841091,47.92131147540984,0.9993803528742089,0.005368786321593544,0.22975699127938576,-0.00580459341772821,-0.12231695656055223,0.0025587889374729667,-0.2384446706184954,-0.021044863882592746,48.22222222222222,-6.359157617066913,False,-0.0619715993126555,-0.03687257588128978,-9.759701840539314e-05,201,1.5,0.5,
P5_074_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.75,,1.2519434876538176,-0.18518159668749679,0.3015282083919373,-0.06363685600873059,-0.1379888464110562,-0.018498027927089294,-0.28980962761376217,-0.03186292686831205,46.268852459016394,1.0075428699657878,0.013531303413172435,0.23709522928648052,0.0015336445893665562,-0.13040315901936922,-0.005527413521344018,-0.2384446706184955,-0.021044863882592857,47.18518518518518,-6.363685600873059,False,-0.09608573536243292,-0.03354434342183876,-0.015001393553062625,65,0.5,0.5,
P5_021_TIEBREAK,TIEBREAK,0.7,,1.2453344995800113,-0.19179058476130306,0.29978997349384273,-0.06537509090682514,-0.13723594806836664,-0.01774512958439975,-0.2822806441868658,-0.024333943441415706,47.09508196721312,1.0106195046002522,0.016607938047636828,0.2375316148657245,0.001970030168610526,-0.1303428639810117,-0.005467118482986491,-0.2384446706184955,-0.021044863882592857,48.22222222222222,-6.537509090682514,False,-0.09812491056088768,-0.03429164840507837,-0.014248495210373135,78,0.5,,
P5_017_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.7,,1.236548747343402,-0.20057633699791233,0.29696177045973404,-0.06820329394093383,-0.13798884641105627,-0.018498027927089378,-0.28980962761376217,-0.03186292686831205,46.68196721311476,1.0106195046002522,0.016607938047636828,0.2375316148657245,0.001970030168610526,-0.1303428639810117,-0.005467118482986491,-0.2384446706184955,-0.021044863882592857,48.22222222222222,-6.820329394093383,False,-0.10298677231320252,-0.03583259288617047,-0.015001393553062514,78,0.5,0.5,
P5_153_TIEBREAK,TIEBREAK,0.8,,1.2322444855634087,-0.20488059877790565,0.29200881358673847,-0.0731562508139294,-0.11649120821550643,0.002999610268460462,-0.2579467007454501,0.0,46.68196721311476,0.9364079679910615,-0.05760359856155384,0.21310080180721336,-0.02246078288990061,-0.11171655782640744,0.013159187671617764,-0.21739980673590265,0.0,46.666666666666664,-7.31562508139294,False,-0.1387592896921468,-0.04969265412268231,0.00810788887141689,80,1.0,,
P5_135_TIEBREAK,TIEBREAK,0.8,,1.1995012063071218,-0.2376238780341926,0.2880552413677082,-0.07710982303295966,-0.13586218267285527,-0.016371364188888377,-0.2822806441868656,-0.024333943441415484,47.09508196721312,0.9137812363946985,-0.08023033015791681,0.2083296293275272,-0.02723195536958678,-0.11650841140923293,0.00836733408879227,-0.21739980673590276,-1.1102230246251565e-16,48.22222222222222,-7.710982303295966,False,-0.16609605294980856,-0.054023777950014784,-0.007039493069559283,41,0.5,,
P5_073_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.75,,1.195699632760118,-0.24142545158119644,0.2858149298259618,-0.07935013457470608,-0.1381061842472667,-0.018615365763299807,-0.3173215623323926,-0.059374861586942496,47.50819672131148,0.9040237641687556,-0.08998780238385973,0.20167267900961328,-0.03388890568750069,-0.11071088151060485,0.014164863987420354,-0.22565871328375875,-0.008258906547856104,48.22222222222222,-7.935013457470608,False,-0.1713513916635936,-0.058296797953348856,-0.011794609549585972,65,0.5,0.5,
P5_131_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.8,,1.1907462704612721,-0.24637881388004224,0.28525257184722874,-0.07991249255343913,-0.13661508101554487,-0.017124262531577977,-0.2898096276137616,-0.03186292686831149,46.68196721311476,0.9137812363946985,-0.08023033015791681,0.2083296293275272,-0.02723195536958678,-0.11650841140923293,0.00836733408879227,-0.21739980673590276,-1.1102230246251565e-16,48.22222222222222,-7.991249255343913,False,-0.17097034104725228,-0.05554081459195426,-0.0077923914122487725,41,0.5,0.5,
P5_149_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.8,,1.2019717495220745,-0.23515333481923983,0.2822301325069867,-0.08293493189368117,-0.11048556809169367,0.00900525039227322,-0.2579467007454501,0.0,45.855737704918035,0.9364079679910615,-0.05760359856155384,0.21310080180721336,-0.02246078288990061,-0.11171655782640744,0.013159187671617764,-0.21739980673590265,0.0,46.666666666666664,-8.293493189368117,False,-0.1555983686105895,-0.05499409986777537,0.009222183214218416,80,1.0,0.5,
P5_016_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.7,,1.1803843675017078,-0.25674071683960653,0.28130362224807515,-0.08386144215259272,-0.13810618424726678,-0.01861536576329989,-0.3173215623323927,-0.05937486158694261,47.92131147540984,0.9070142323157807,-0.08699733423683464,0.2020965692774579,-0.033465015419656075,-0.11065058647224739,0.014225159025777812,-0.22565871328375875,-0.008258906547856104,49.25925925925926,-8.386144215259272,False,-0.17837223127224555,-0.06054053861593056,-0.011794609549586083,78,0.5,0.5,
P5_130_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.8,,1.1492825326472755,-0.28784255169403883,0.2748064356848219,-0.09035862871584599,-0.13936627448740793,-0.01987545600344104,-0.3173215623323923,-0.05937486158694216,47.09508196721312,0.9216533449844508,-0.07235822156816452,0.2070763532626021,-0.02848523143451187,-0.11565106057053127,0.009224684927493926,-0.21739980673590287,-2.220446049250313e-16,48.22222222222222,-9.035862871584598,False,-0.1888740542278604,-0.06178081514286471,-0.012228809134941593,41,0.5,0.5,
P5_096_TIEBREAK,TIEBREAK,0.75,,1.185479967408479,-0.2516451169328353,0.274705737431175,-0.09045932696949288,-0.11401392928151637,0.005476889202450527,-0.25794670074545,1.1102230246251565e-16,47.09508196721312,0.9732376257649977,-0.02077394078761763,0.22483092730383536,-0.010730657393278609,-0.12274908593461706,0.0021266595634081426,-0.2384446706184956,-0.021044863882592968,46.666666666666664,-9.045932696949288,False,-0.14896165586999666,-0.05375303357201444,0.0019960521846299484,126,1.0,,
P5_091_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.75,,1.1800432366760027,-0.2570818476653116,0.27051480962649577,-0.0946502547741721,-0.10795469964597366,0.011536118837993228,-0.2579467007454497,4.440892098500626e-16,48.3344262295082,0.8447353645849521,-0.14927620196766322,0.18202237837152735,-0.05353920632558662,-0.10669803945026723,0.018177706047757966,-0.22565871328375886,-0.008258906547856215,48.74074074074074,-9.46502547741721,False,-0.20808378289132,-0.07561173678975841,0.01003016261561085,126,1.0,0.5,
P5_166_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.8,,1.198068596020088,-0.23905648832122628,0.2699582299622394,-0.09520683443842848,-0.10599753744962226,0.013493281034344634,-0.2247029935558953,0.03324370718955483,49.16065573770492,1.1475280287958292,0.1535164622432138,0.2670986752802982,0.03153709058318421,-0.10548520378741558,0.019390541710609624,-0.21739980673590253,1.1102230246251565e-16,49.25925925925926,-9.520683443842847,False,-0.06263507561342352,-0.03740751039020007,0.02047645475797666,129,1.5,0.5,
P5_057_TIEBREAK,TIEBREAK,0.7,,1.18665762865779,-0.25046745568352446,0.26831764836115424,-0.09684741603951363,-0.13356014187111387,-0.014069323387146976,-0.2883709301894748,-0.030424229444024675,48.3344262295082,0.9967441966839757,0.0027326301313603807,0.22168152195983892,-0.013880062737275045,-0.11012066792038926,0.014755077577635944,-0.2384446706184955,-0.021044863882592857,49.77777777777778,-9.684741603951363,False,-0.13637842096536956,-0.058674912948112334,-0.004034623617043098,231,1.5,,
P5_053_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.7,,1.1751990866496362,-0.2619259976916781,0.2665129272834408,-0.09865213711722709,-0.13268160612038252,-0.013190787636415624,-0.28979606765411836,-0.03184936690866824,47.50819672131148,0.9867471038218142,-0.007264462730801169,0.22549256442169852,-0.010069020275415452,-0.11928075822395919,0.005594987274066016,-0.2384446706184955,-0.021044863882592857,50.2962962962963,-9.865213711722708,False,-0.1486392553224387,-0.05794045067181308,-0.009140955975963205,231,1.5,0.5,
P5_092_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.75,,1.1547323702405412,-0.28239271410077316,0.2650580161882632,-0.10010704821240468,-0.11401392928151632,0.005476889202450569,-0.25794670074545,1.1102230246251565e-16,46.268852459016394,1.0420077702073753,0.047996203654759984,0.24582782875176434,0.010266244054650375,-0.12274908593461706,0.0021266595634081426,-0.2384446706184956,-0.021044863882592968,46.148148148148145,-10.010704821240468,False,-0.134671155092831,-0.04960252853371161,0.0019960521846300316,126,1.0,0.5,
P5_109_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.75,,1.190482099821309,-0.24664298452000533,0.25671768978341913,-0.10844737461724874,-0.1089995844461921,0.0104912340377748,-0.2247029935558954,0.033243707189554716,49.98688524590164,1.1253002154138514,0.13128864886123603,0.2600937393746807,0.024532154677566753,-0.11041022804447675,0.014465517453548446,-0.22565871328375875,-0.008258906547856104,50.81481481481482,-10.844737461724874,False,-0.07823941582184357,-0.04788331459780548,0.01735868483708461,201,1.5,0.5,
P5_039_TIEBREAK,TIEBREAK,0.7,,1.0236794292087825,-0.41344565513253184,0.236170908081222,-0.12899415631944589,-0.11847004423010739,0.001020774253859505,-0.3025078502313604,-0.04456114948591028,47.92131147540984,1.0314272988245197,0.03741573227190431,0.2419287339749725,0.00636714927785853,-0.12274908593461702,0.002126659563408184,-0.2384446706184956,-0.021044863882592968,46.666666666666664,-12.899415631944589,False,-0.21040789987933572,-0.06737612751810373,-0.0024600627639610184,147,1.0,,
P5_034_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.7,,1.0026921107437468,-0.4344329735975676,0.22783990970480894,-0.13732515469585893,-0.10764854913201713,0.011842269351949763,-0.3241317513549099,-0.06618505060945978,48.74754098360656,0.9050132417104613,-0.08899832484215409,0.19852260681598777,-0.0370389778811262,-0.11137291052047071,0.013502834977554487,-0.22565871328375886,-0.008258906547856215,48.74074074074074,-13.732515469585893,False,-0.27793619335311914,-0.09134468022121167,0.005627840774352272,147,1.0,0.5,
P5_035_SWITCH_CLOSE_RA,SWITCH_CLOSE_RA,0.7,,0.9933782408269028,-0.4437468435144115,0.22681484104586147,-0.1383502233548064,-0.10180116002582966,0.017689658458137233,-0.32769620057606763,-0.06974949983061751,47.09508196721312,1.03307439486603,0.039062828313414566,0.24232337588477848,0.006761791187664512,-0.12274908593461711,0.002126659563408087,-0.2384446706184956,-0.021044863882592968,46.666666666666664,-13.83502233548064,False,-0.22641500315695784,-0.0724291647347699,0.003822328080423487,147,1.0,0.5,
P5_052_SWITCH_CLOSE_SAFE,SWITCH_CLOSE_SAFE,0.7,,1.0172811613738355,-0.41984392296747886,0.21945627848067373,-0.14570878591999414,-0.11275940673424736,0.006731411749719529,-0.28994130550412456,-0.03199460475867444,50.813114754098365,1.2234435804547026,0.22943201390208723,0.2894461601652216,0.053884575468107654,-0.11028571811839509,0.01459002737963011,-0.22565871328375875,-0.008258906547856104,51.85185185185185,-14.570878591999413,False,-0.12671141261241403,-0.056086452030487566,0.013851034452383254,231,1.5,0.5,
