日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2023-10-19,15:30:00,513100.SS,1.100,0,多,0.000,0.000,0.000
2023-10-19,15:30:00,518880.SS,4.547,239400,多,4.548,1088551.800,-215.460
2023-10-20,15:30:00,518880.SS,4.597,239400,多,4.548,1100521.800,11754.540
2023-10-23,15:30:00,518880.SS,4.572,239400,多,4.548,1094536.800,5769.540
2023-10-24,15:30:00,518880.SS,4.575,239400,多,4.548,1095255.000,6487.740
2023-10-25,15:30:00,518880.SS,4.557,239400,多,4.548,1090945.800,2178.540
2023-10-26,15:30:00,518880.SS,4.590,239400,多,4.548,1098846.000,10078.740
2023-10-27,15:30:00,518880.SS,4.599,239400,多,4.548,1101000.600,12233.340
2023-10-30,15:30:00,518880.SS,4.609,239400,多,4.548,1103394.600,14627.340
2023-10-31,15:30:00,518880.SS,4.620,239400,多,4.548,1106028.000,17260.740
2023-11-01,15:30:00,518880.SS,4.603,239400,多,4.548,1101958.200,13190.940
2023-11-02,15:30:00,518880.SS,4.613,239400,多,4.548,1104352.200,15584.940
2023-11-03,15:30:00,518880.SS,4.610,239400,多,4.548,1103634.000,14866.740
2023-11-06,15:30:00,518880.SS,4.587,239400,多,4.548,1098127.800,9360.540
2023-11-07,15:30:00,518880.SS,4.569,239400,多,4.548,1093818.600,5051.340
2023-11-08,15:30:00,518880.SS,4.551,239400,多,4.548,1089509.400,742.140
2023-11-09,15:30:00,518880.SS,4.521,239400,多,4.548,1082327.400,-6439.860
2023-11-10,15:30:00,518880.SS,4.554,239400,多,4.548,1090227.600,1460.340
2023-11-13,15:30:00,518880.SS,4.538,239400,多,4.548,1086397.200,-2370.060
2023-11-14,15:30:00,518880.SS,4.558,0,多,0.000,0.000,0.000
2023-11-14,15:30:00,513100.SS,1.144,953400,多,1.144,1090689.600,-190.680
2023-11-15,15:30:00,513100.SS,1.164,953400,多,1.144,1109757.600,18877.320
2023-11-16,15:30:00,513100.SS,1.159,953400,多,1.144,1104990.600,14110.320
2023-11-17,15:30:00,513100.SS,1.161,953400,多,1.144,1106897.400,16017.120
2023-11-20,15:30:00,513100.SS,1.145,953400,多,1.144,1091643.000,762.720
2023-11-21,15:30:00,513100.SS,1.158,0,多,0.000,0.000,0.000
2023-11-21,15:30:00,159915.SZ,1.931,571300,多,1.931,1103180.300,-228.520
2023-11-22,15:30:00,159915.SZ,1.899,571300,多,1.931,1084898.700,-18510.120
2023-11-23,15:30:00,159915.SZ,1.911,571300,多,1.931,1091754.300,-11654.520
2023-11-24,15:30:00,159915.SZ,1.888,571300,多,1.931,1078614.400,-24794.420
2023-11-27,15:30:00,159915.SZ,1.878,571300,多,1.931,1072901.400,-30507.420
2023-11-28,15:30:00,159915.SZ,1.890,0,多,0.000,0.000,0.000
2023-11-28,15:30:00,513100.SS,1.154,935800,多,1.154,1079913.200,-187.160
2023-11-29,15:30:00,513100.SS,1.154,935800,多,1.154,1079913.200,-187.160
2023-11-30,15:30:00,513100.SS,1.153,935800,多,1.154,1078977.400,-1122.960
2023-12-01,15:30:00,513100.SS,1.148,935800,多,1.154,1074298.400,-5801.960
2023-12-04,15:30:00,513100.SS,1.150,935800,多,1.154,1076170.000,-3930.360
2023-12-05,15:30:00,513100.SS,1.137,935800,多,1.154,1064004.600,-16095.760
2023-12-06,15:30:00,513100.SS,1.153,935800,多,1.154,1078977.400,-1122.960
2023-12-07,15:30:00,513100.SS,1.140,935800,多,1.154,1066812.000,-13288.360
2023-12-08,15:30:00,513100.SS,1.157,0,多,0.000,0.000,0.000
2023-12-08,15:30:00,518880.SS,4.591,235700,多,4.592,1082098.700,-212.130
2023-12-11,15:30:00,518880.SS,4.557,235700,多,4.592,1074084.900,-8225.930
2023-12-12,15:30:00,518880.SS,4.539,235700,多,4.592,1069842.300,-12468.530
2023-12-13,15:30:00,518880.SS,4.529,235700,多,4.592,1067485.300,-14825.530
2023-12-14,15:30:00,518880.SS,4.598,235700,多,4.592,1083748.600,1437.770
2023-12-15,15:30:00,518880.SS,4.590,0,多,0.000,0.000,0.000
2023-12-15,15:30:00,513100.SS,1.193,906600,多,1.193,1081573.800,-181.320
2023-12-18,15:30:00,513100.SS,1.202,906600,多,1.193,1089733.200,7978.080
2023-12-19,15:30:00,513100.SS,1.209,906600,多,1.193,1096079.400,14324.280
2023-12-20,15:30:00,513100.SS,1.216,906600,多,1.193,1102425.600,20670.480
2023-12-21,15:30:00,513100.SS,1.200,906600,多,1.193,1087920.000,6164.880
2023-12-22,15:30:00,513100.SS,1.206,906600,多,1.193,1093359.600,11604.480
2023-12-25,15:30:00,513100.SS,1.207,906600,多,1.193,1094266.200,12511.080
2023-12-26,15:30:00,513100.SS,1.215,906600,多,1.193,1101519.000,19763.880
2023-12-27,15:30:00,513100.SS,1.219,906600,多,1.193,1105145.400,23390.280
2023-12-28,15:30:00,513100.SS,1.216,906600,多,1.193,1102425.600,20670.480
2023-12-29,15:30:00,513100.SS,1.213,906600,多,1.193,1099705.800,17950.680
2024-01-02,15:30:00,513100.SS,1.210,906600,多,1.193,1096986.000,15230.880
2024-01-03,15:30:00,513100.SS,1.191,906600,多,1.193,1079760.600,-1994.520
2024-01-04,15:30:00,513100.SS,1.185,906600,多,1.193,1074321.000,-7434.120
2024-01-05,15:30:00,513100.SS,1.176,906600,多,1.193,1066161.600,-15593.520
2024-01-08,15:30:00,513100.SS,1.179,906600,多,1.193,1068881.400,-12873.720
2024-01-09,15:30:00,513100.SS,1.209,906600,多,1.193,1096079.400,14324.280
2024-01-10,15:30:00,513100.SS,1.209,906600,多,1.193,1096079.400,14324.280
2024-01-11,15:30:00,513100.SS,1.223,0,多,0.000,0.000,0.000
2024-01-11,15:30:00,518880.SS,4.631,239200,多,4.632,1107735.200,-215.280
2024-01-12,15:30:00,518880.SS,4.646,239200,多,4.632,1111323.200,3372.720
2024-01-15,15:30:00,518880.SS,4.673,239200,多,4.632,1117781.600,9831.120
2024-01-16,15:30:00,518880.SS,4.677,239200,多,4.632,1118738.400,10787.920
2024-01-17,15:30:00,518880.SS,4.631,239200,多,4.632,1107735.200,-215.280
2024-01-18,15:30:00,518880.SS,4.616,239200,多,4.632,1104147.200,-3803.280
2024-01-19,15:30:00,518880.SS,4.643,239200,多,4.632,1110605.600,2655.120
2024-01-22,15:30:00,518880.SS,4.625,0,多,0.000,0.000,0.000
2024-01-22,15:30:00,513100.SS,1.280,864000,多,1.280,1105920.000,-259.200
2024-01-23,15:30:00,513100.SS,1.271,864000,多,1.280,1098144.000,-8035.200
2024-01-24,15:30:00,513100.SS,1.278,864000,多,1.280,1104192.000,-1987.200
2024-01-25,15:30:00,513100.SS,1.271,864000,多,1.280,1098144.000,-8035.200
2024-01-26,15:30:00,513100.SS,1.261,864000,多,1.280,1089504.000,-16675.200
2024-01-29,15:30:00,513100.SS,1.272,864000,多,1.280,1099008.000,-7171.200
2024-01-30,15:30:00,513100.SS,1.292,864000,多,1.280,1116288.000,10108.800
2024-01-31,15:30:00,513100.SS,1.264,864000,多,1.280,1092096.000,-14083.200
2024-02-01,15:30:00,513100.SS,1.252,864000,多,1.280,1081728.000,-24451.200
2024-02-02,15:30:00,513100.SS,1.283,864000,多,1.280,1108512.000,2332.800
2024-02-05,15:30:00,513100.SS,1.289,864000,多,1.280,1113696.000,7516.800
2024-02-06,15:30:00,513100.SS,1.291,864000,多,1.280,1115424.000,9244.800
2024-02-07,15:30:00,513100.SS,1.279,864000,多,1.280,1105056.000,-1123.200
2024-02-08,15:30:00,513100.SS,1.308,864000,多,1.280,1130112.000,23932.800
2024-02-19,15:30:00,513100.SS,1.301,864000,多,1.280,1124064.000,17884.800
2024-02-20,15:30:00,513100.SS,1.299,864000,多,1.280,1122336.000,16156.800
2024-02-21,15:30:00,513100.SS,1.282,864000,多,1.280,1107648.000,1468.800
2024-02-22,15:30:00,513100.SS,1.304,864000,多,1.280,1126656.000,20476.800
2024-02-23,15:30:00,513100.SS,1.321,0,多,0.000,0.000,0.000
2024-02-23,15:30:00,510300.SS,3.478,327800,多,3.479,1140088.400,-229.460
2024-02-26,15:30:00,510300.SS,3.443,327800,多,3.479,1128615.400,-11702.460
2024-02-27,15:30:00,510300.SS,3.484,327800,多,3.479,1142055.200,1737.340
2024-02-28,15:30:00,510300.SS,3.448,327800,多,3.479,1130254.400,-10063.460
2024-02-29,15:30:00,510300.SS,3.503,327800,多,3.479,1148283.400,7965.540
2024-03-01,15:30:00,510300.SS,3.530,327800,多,3.479,1157134.000,16816.140
2024-03-04,15:30:00,510300.SS,3.527,327800,多,3.479,1156150.600,15832.740
2024-03-05,15:30:00,510300.SS,3.556,0,多,0.000,0.000,0.000
2024-03-05,15:30:00,159915.SZ,1.780,654400,多,1.780,1164832.000,-261.760
2024-03-06,15:30:00,159915.SZ,1.782,654400,多,1.780,1166140.800,1047.040
2024-03-07,15:30:00,159915.SZ,1.742,654400,多,1.780,1139964.800,-25128.960
2024-03-08,15:30:00,159915.SZ,1.756,654400,多,1.780,1149126.400,-15967.360
2024-03-11,15:30:00,159915.SZ,1.840,654400,多,1.780,1204096.000,39002.240
2024-03-12,15:30:00,159915.SZ,1.851,654400,多,1.780,1211294.400,46200.640
2024-03-13,15:30:00,159915.SZ,1.841,654400,多,1.780,1204750.400,39656.640
2024-03-14,15:30:00,159915.SZ,1.832,654400,多,1.780,1198860.800,33767.040
2024-03-15,15:30:00,159915.SZ,1.833,654400,多,1.780,1199515.200,34421.440
2024-03-18,15:30:00,159915.SZ,1.875,654400,多,1.780,1227000.000,61906.240
2024-03-19,15:30:00,159915.SZ,1.853,654400,多,1.780,1212603.200,47509.440
2024-03-20,15:30:00,159915.SZ,1.856,654400,多,1.780,1214566.400,49472.640
2024-03-21,15:30:00,159915.SZ,1.846,654400,多,1.780,1208022.400,42928.640
2024-03-22,15:30:00,159915.SZ,1.817,0,多,0.000,0.000,0.000
2024-03-22,15:30:00,518880.SS,4.946,240200,多,4.947,1188029.200,-240.200
2024-03-25,15:30:00,518880.SS,4.956,240200,多,4.947,1190431.200,2161.800
2024-03-26,15:30:00,518880.SS,4.966,240200,多,4.947,1192833.200,4563.800
2024-03-27,15:30:00,518880.SS,4.990,240200,多,4.947,1198598.000,10328.600
2024-03-28,15:30:00,518880.SS,5.029,240200,多,4.947,1207965.800,19696.400
2024-03-29,15:30:00,518880.SS,5.126,240200,多,4.947,1231265.200,42995.800
2024-04-01,15:30:00,518880.SS,5.155,240200,多,4.947,1238231.000,49961.600
2024-04-02,15:30:00,518880.SS,5.159,240200,多,4.947,1239191.800,50922.400
2024-04-03,15:30:00,518880.SS,5.231,240200,多,4.947,1256486.200,68216.800
2024-04-08,15:30:00,518880.SS,5.354,240200,多,4.947,1286030.800,97761.400
2024-04-09,15:30:00,518880.SS,5.369,240200,多,4.947,1289633.800,101364.400
2024-04-10,15:30:00,518880.SS,5.388,240200,多,4.947,1294197.600,105928.200
2024-04-11,15:30:00,518880.SS,5.348,240200,多,4.947,1284589.600,96320.200
2024-04-12,15:30:00,518880.SS,5.504,240200,多,4.947,1322060.800,133791.400
2024-04-15,15:30:00,518880.SS,5.417,240200,多,4.947,1301163.400,112894.000
2024-04-16,15:30:00,518880.SS,5.452,240200,多,4.947,1309570.400,121301.000
2024-04-17,15:30:00,518880.SS,5.461,240200,多,4.947,1311732.200,123462.800
2024-04-18,15:30:00,518880.SS,5.445,240200,多,4.947,1307889.000,119619.600
2024-04-19,15:30:00,518880.SS,5.471,240200,多,4.947,1314134.200,125864.800
2024-04-22,15:30:00,518880.SS,5.364,240200,多,4.947,1288432.800,100163.400
2024-04-23,15:30:00,518880.SS,5.232,240200,多,4.947,1256726.400,68457.000
2024-04-24,15:30:00,518880.SS,5.287,240200,多,4.947,1269937.400,81668.000
2024-04-25,15:30:00,518880.SS,5.288,240200,多,4.947,1270177.600,81908.200
2024-04-26,15:30:00,518880.SS,5.329,240200,多,4.947,1280025.800,91756.400
2024-04-29,15:30:00,518880.SS,5.294,240200,多,4.947,1271618.800,83349.400
2024-04-30,15:30:00,518880.SS,5.286,240200,多,4.947,1269697.200,81427.800
2024-05-06,15:30:00,518880.SS,5.254,240200,多,4.947,1262010.800,73741.400
2024-05-07,15:30:00,518880.SS,5.268,0,多,0.000,0.000,0.000
2024-05-07,15:30:00,510300.SS,3.650,346100,多,3.651,1263265.000,-242.270
2024-05-08,15:30:00,510300.SS,3.621,346100,多,3.651,1253228.100,-10279.170
2024-05-09,15:30:00,510300.SS,3.656,346100,多,3.651,1265341.600,1834.330
2024-05-10,15:30:00,510300.SS,3.658,346100,多,3.651,1266033.800,2526.530
2024-05-13,15:30:00,510300.SS,3.655,346100,多,3.651,1264995.500,1488.230
2024-05-14,15:30:00,510300.SS,3.649,346100,多,3.651,1262918.900,-588.370
2024-05-15,15:30:00,510300.SS,3.623,346100,多,3.651,1253920.300,-9586.970
2024-05-16,15:30:00,510300.SS,3.635,346100,多,3.651,1258073.500,-5433.770
2024-05-17,15:30:00,510300.SS,3.676,346100,多,3.651,1272263.600,8756.330
2024-05-20,15:30:00,510300.SS,3.684,0,多,0.000,0.000,0.000
2024-05-20,15:30:00,159915.SZ,1.831,696000,多,1.831,1274376.000,-278.400
2024-05-21,15:30:00,159915.SZ,1.818,696000,多,1.831,1265328.000,-9326.400
2024-05-22,15:30:00,159915.SZ,1.839,696000,多,1.831,1279944.000,5289.600
2024-05-23,15:30:00,159915.SZ,1.811,696000,多,1.831,1260456.000,-14198.400
2024-05-24,15:30:00,159915.SZ,1.781,696000,多,1.831,1239576.000,-35078.400
2024-05-27,15:30:00,159915.SZ,1.792,0,多,0.000,0.000,0.000
2024-05-27,15:30:00,513100.SS,1.374,907800,多,1.374,1247317.200,-272.340
2024-05-28,15:30:00,513100.SS,1.380,907800,多,1.374,1252764.000,5174.460
2024-05-29,15:30:00,513100.SS,1.374,907800,多,1.374,1247317.200,-272.340
2024-05-30,15:30:00,513100.SS,1.359,907800,多,1.374,1233700.200,-13889.340
2024-05-31,15:30:00,513100.SS,1.353,907800,多,1.374,1228253.400,-19336.140
2024-06-03,15:30:00,513100.SS,1.359,907800,多,1.374,1233700.200,-13889.340
2024-06-04,15:30:00,513100.SS,1.355,907800,多,1.374,1230069.000,-17520.540
2024-06-05,15:30:00,513100.SS,1.366,907800,多,1.374,1240054.800,-7534.740
2024-06-06,15:30:00,513100.SS,1.393,907800,多,1.374,1264565.400,16975.860
2024-06-07,15:30:00,513100.SS,1.394,907800,多,1.374,1265473.200,17883.660
2024-06-11,15:30:00,513100.SS,1.395,907800,多,1.374,1266381.000,18791.460
2024-06-12,15:30:00,513100.SS,1.408,907800,多,1.374,1278182.400,30592.860
2024-06-13,15:30:00,513100.SS,1.436,907800,多,1.374,1303600.800,56011.260
2024-06-14,15:30:00,513100.SS,1.435,907800,多,1.374,1302693.000,55103.460
2024-06-17,15:30:00,513100.SS,1.441,907800,多,1.374,1308139.800,60550.260
2024-06-18,15:30:00,513100.SS,1.460,907800,多,1.374,1325388.000,77798.460
2024-06-19,15:30:00,513100.SS,1.462,907800,多,1.374,1327203.600,79614.060
2024-06-20,15:30:00,513100.SS,1.472,907800,多,1.374,1336281.600,88692.060
2024-06-21,15:30:00,513100.SS,1.450,907800,多,1.374,1316310.000,68720.460
2024-06-24,15:30:00,513100.SS,1.444,907800,多,1.374,1310863.200,63273.660
2024-06-25,15:30:00,513100.SS,1.429,907800,多,1.374,1297246.200,49656.660
2024-06-26,15:30:00,513100.SS,1.456,907800,多,1.374,1321756.800,74167.260
2024-06-27,15:30:00,513100.SS,1.455,907800,多,1.374,1320849.000,73259.460
2024-06-28,15:30:00,513100.SS,1.475,907800,多,1.374,1339005.000,91415.460
2024-07-01,15:30:00,513100.SS,1.473,907800,多,1.374,1337189.400,89599.860
2024-07-02,15:30:00,513100.SS,1.474,907800,多,1.374,1338097.200,90507.660
2024-07-03,15:30:00,513100.SS,1.501,907800,多,1.374,1362607.800,115018.260
2024-07-04,15:30:00,513100.SS,1.510,907800,多,1.374,1370778.000,123188.460
2024-07-05,15:30:00,513100.SS,1.529,907800,多,1.374,1388026.200,140436.660
2024-07-08,15:30:00,513100.SS,1.552,907800,多,1.374,1408905.600,161316.060
2024-07-09,15:30:00,513100.SS,1.568,907800,多,1.374,1423430.400,175840.860
2024-07-10,15:30:00,513100.SS,1.548,907800,多,1.374,1405274.400,157684.860
2024-07-11,15:30:00,513100.SS,1.555,907800,多,1.374,1411629.000,164039.460
2024-07-12,15:30:00,513100.SS,1.492,907800,多,1.374,1354437.600,106848.060
2024-07-15,15:30:00,513100.SS,1.539,0,多,0.000,0.000,0.000
2024-07-15,15:30:00,518880.SS,5.442,256100,多,5.443,1393696.200,-281.710
2024-07-16,15:30:00,518880.SS,5.505,256100,多,5.443,1409830.500,15852.590
2024-07-17,15:30:00,518880.SS,5.576,256100,多,5.443,1428013.600,34035.690
2024-07-18,15:30:00,518880.SS,5.573,256100,多,5.443,1427245.300,33267.390
2024-07-19,15:30:00,518880.SS,5.425,256100,多,5.443,1389342.500,-4635.410
2024-07-22,15:30:00,518880.SS,5.421,0,多,0.000,0.000,0.000
2024-07-22,15:30:00,510300.SS,3.571,388600,多,3.572,1387690.600,-272.020
2024-07-23,15:30:00,510300.SS,3.501,388600,多,3.572,1360488.600,-27474.020
2024-07-24,15:30:00,510300.SS,3.479,388600,多,3.572,1351939.400,-36023.220
2024-07-25,15:30:00,510300.SS,3.459,388600,多,3.572,1344167.400,-43795.220
2024-07-26,15:30:00,510300.SS,3.474,388600,多,3.572,1349996.400,-37966.220
2024-07-29,15:30:00,510300.SS,3.454,0,多,0.000,0.000,0.000
2024-07-29,15:30:00,518880.SS,5.387,249200,多,5.388,1342440.400,-274.120
2024-07-30,15:30:00,518880.SS,5.394,249200,多,5.388,1344184.800,1470.280
2024-07-31,15:30:00,518880.SS,5.436,249200,多,5.388,1354651.200,11936.680
2024-08-01,15:30:00,518880.SS,5.480,249200,多,5.388,1365616.000,22901.480
2024-08-02,15:30:00,518880.SS,5.505,249200,多,5.388,1371846.000,29131.480
2024-08-05,15:30:00,518880.SS,5.366,249200,多,5.388,1337207.200,-5507.320
2024-08-06,15:30:00,518880.SS,5.327,249200,多,5.388,1327488.400,-15226.120
2024-08-07,15:30:00,518880.SS,5.352,249200,多,5.388,1333718.400,-8996.120
2024-08-08,15:30:00,518880.SS,5.349,249200,多,5.388,1332970.800,-9743.720
2024-08-09,15:30:00,518880.SS,5.396,249200,多,5.388,1344683.200,1968.680
2024-08-12,15:30:00,518880.SS,5.437,249200,多,5.388,1354900.400,12185.880
2024-08-13,15:30:00,518880.SS,5.474,249200,多,5.388,1364120.800,21406.280
2024-08-14,15:30:00,518880.SS,5.456,249200,多,5.388,1359635.200,16920.680
2024-08-15,15:30:00,518880.SS,5.443,249200,多,5.388,1356395.600,13681.080
2024-08-16,15:30:00,518880.SS,5.453,249200,多,5.388,1358887.600,16173.080
2024-08-19,15:30:00,518880.SS,5.513,249200,多,5.388,1373839.600,31125.080
2024-08-20,15:30:00,518880.SS,5.513,249200,多,5.388,1373839.600,31125.080
2024-08-21,15:30:00,518880.SS,5.537,249200,多,5.388,1379820.400,37105.880
2024-08-22,15:30:00,518880.SS,5.523,249200,多,5.388,1376331.600,33617.080
2024-08-23,15:30:00,518880.SS,5.504,249200,多,5.388,1371596.800,28882.280
2024-08-26,15:30:00,518880.SS,5.538,249200,多,5.388,1380069.600,37355.080
2024-08-27,15:30:00,518880.SS,5.534,249200,多,5.388,1379072.800,36358.280
2024-08-28,15:30:00,518880.SS,5.528,249200,多,5.388,1377577.600,34863.080
2024-08-29,15:30:00,518880.SS,5.535,249200,多,5.388,1379322.000,36607.480
2024-08-30,15:30:00,518880.SS,5.522,249200,多,5.388,1376082.400,33367.880
2024-09-02,15:30:00,518880.SS,5.491,0,多,0.000,0.000,0.000
2024-09-02,15:30:00,513100.SS,1.429,957000,多,1.429,1367553.000,-287.100
2024-09-03,15:30:00,513100.SS,1.431,957000,多,1.429,1369467.000,1626.900
2024-09-04,15:30:00,513100.SS,1.356,957000,多,1.429,1297692.000,-70148.100
2024-09-05,15:30:00,513100.SS,1.360,957000,多,1.429,1301520.000,-66320.100
2024-09-06,15:30:00,513100.SS,1.372,957000,多,1.429,1313004.000,-54836.100
2024-09-09,15:30:00,513100.SS,1.364,0,多,0.000,0.000,0.000
2024-09-09,15:30:00,518880.SS,5.477,238400,多,5.478,1305716.800,-262.240
2024-09-10,15:30:00,518880.SS,5.513,238400,多,5.478,1314299.200,8320.160
2024-09-11,15:30:00,518880.SS,5.542,238400,多,5.478,1321212.800,15233.760
2024-09-12,15:30:00,518880.SS,5.531,238400,多,5.478,1318590.400,12611.360
2024-09-13,15:30:00,518880.SS,5.611,238400,多,5.478,1337662.400,31683.360
2024-09-18,15:30:00,518880.SS,5.609,238400,多,5.478,1337185.600,31206.560
2024-09-19,15:30:00,518880.SS,5.600,238400,多,5.478,1335040.000,29060.960
2024-09-20,15:30:00,518880.SS,5.663,238400,多,5.478,1350059.200,44080.160
2024-09-23,15:30:00,518880.SS,5.711,238400,多,5.478,1361502.400,55523.360
2024-09-24,15:30:00,518880.SS,5.697,238400,多,5.478,1358164.800,52185.760
2024-09-25,15:30:00,518880.SS,5.740,238400,多,5.478,1368416.000,62436.960
2024-09-26,15:30:00,518880.SS,5.751,0,多,0.000,0.000,0.000
2024-09-26,15:30:00,159915.SZ,1.686,812300,多,1.686,1369537.800,-243.690
2024-09-27,15:30:00,159915.SZ,1.860,812300,多,1.686,1510878.000,141096.510
2024-09-30,15:30:00,159915.SZ,2.232,812300,多,1.686,1813053.600,443272.110
2024-10-08,15:30:00,159915.SZ,2.678,812300,多,1.686,2175339.400,805557.910
2024-10-09,15:30:00,159915.SZ,2.242,812300,多,1.686,1821176.600,451395.110
2024-10-10,15:30:00,159915.SZ,2.174,812300,多,1.686,1765940.200,396158.710
2024-10-11,15:30:00,159915.SZ,2.060,812300,多,1.686,1673338.000,303556.510
2024-10-14,15:30:00,159915.SZ,2.116,812300,多,1.686,1718826.800,349045.310
2024-10-15,15:30:00,159915.SZ,2.045,812300,多,1.686,1661153.500,291372.010
2024-10-16,15:30:00,159915.SZ,2.000,812300,多,1.686,1624600.000,254818.510
2024-10-17,15:30:00,159915.SZ,1.995,812300,多,1.686,1620538.500,250757.010
2024-10-18,15:30:00,159915.SZ,2.156,812300,多,1.686,1751318.800,381537.310
2024-10-21,15:30:00,159915.SZ,2.167,812300,多,1.686,1760254.100,390472.610
2024-10-22,15:30:00,159915.SZ,2.175,812300,多,1.686,1766752.500,396971.010
2024-10-23,15:30:00,159915.SZ,2.162,812300,多,1.686,1756192.600,386411.110
2024-10-24,15:30:00,159915.SZ,2.132,812300,多,1.686,1731823.600,362042.110
2024-10-25,15:30:00,159915.SZ,2.196,812300,多,1.686,1783810.800,414029.310
2024-10-28,15:30:00,159915.SZ,2.188,812300,多,1.686,1777312.400,407530.910
2024-10-29,15:30:00,159915.SZ,2.135,812300,多,1.686,1734260.500,364479.010
2024-10-30,15:30:00,159915.SZ,2.111,812300,多,1.686,1714765.300,344983.810
2024-10-31,15:30:00,159915.SZ,2.122,812300,多,1.686,1723700.600,353919.110
2024-11-01,15:30:00,159915.SZ,2.084,812300,多,1.686,1692833.200,323051.710
2024-11-04,15:30:00,159915.SZ,2.145,0,多,0.000,0.000,0.000
2024-11-04,15:30:00,518880.SS,6.006,288700,多,6.007,1733932.200,-346.440
2024-11-05,15:30:00,518880.SS,6.006,288700,多,6.007,1733932.200,-346.440
2024-11-06,15:30:00,518880.SS,5.994,288700,多,6.007,1730467.800,-3810.840
2024-11-07,15:30:00,518880.SS,5.860,288700,多,6.007,1691782.000,-42496.640
2024-11-08,15:30:00,518880.SS,5.898,288700,多,6.007,1702752.600,-31526.040
2024-11-11,15:30:00,518880.SS,5.905,0,多,0.000,0.000,0.000
2024-11-11,15:30:00,159915.SZ,2.349,725900,多,2.350,1705139.100,-362.950
2024-11-12,15:30:00,159915.SZ,2.345,725900,多,2.350,1702235.500,-3266.550
2024-11-13,15:30:00,159915.SZ,2.372,725900,多,2.350,1721834.800,16332.750
2024-11-14,15:30:00,159915.SZ,2.288,725900,多,2.350,1660859.200,-44642.850
2024-11-15,15:30:00,159915.SZ,2.204,725900,多,2.350,1599883.600,-105618.450
2024-11-18,15:30:00,159915.SZ,2.149,0,多,0.000,0.000,0.000
2024-11-18,15:30:00,513100.SS,1.499,1042200,多,1.499,1562257.800,-312.660
2024-11-19,15:30:00,513100.SS,1.504,1042200,多,1.499,1567468.800,4898.340
2024-11-20,15:30:00,513100.SS,1.521,1042200,多,1.499,1585186.200,22615.740
2024-11-21,15:30:00,513100.SS,1.510,1042200,多,1.499,1573722.000,11151.540
2024-11-22,15:30:00,513100.SS,1.521,1042200,多,1.499,1585186.200,22615.740
2024-11-25,15:30:00,513100.SS,1.536,1042200,多,1.499,1600819.200,38248.740
2024-11-26,15:30:00,513100.SS,1.536,1042200,多,1.499,1600819.200,38248.740
2024-11-27,15:30:00,513100.SS,1.540,1042200,多,1.499,1604988.000,42417.540
2024-11-28,15:30:00,513100.SS,1.531,1042200,多,1.499,1595608.200,33037.740
2024-11-29,15:30:00,513100.SS,1.532,1042200,多,1.499,1596650.400,34079.940
2024-12-02,15:30:00,513100.SS,1.540,1042200,多,1.499,1604988.000,42417.540
2024-12-03,15:30:00,513100.SS,1.568,1042200,多,1.499,1634169.600,71599.140
2024-12-04,15:30:00,513100.SS,1.575,1042200,多,1.499,1641465.000,78894.540
2024-12-05,15:30:00,513100.SS,1.589,1042200,多,1.499,1656055.800,93485.340
2024-12-06,15:30:00,513100.SS,1.584,1042200,多,1.499,1650844.800,88274.340
2024-12-09,15:30:00,513100.SS,1.610,1042200,多,1.499,1677942.000,115371.540
2024-12-10,15:30:00,513100.SS,1.597,1042200,多,1.499,1664393.400,101822.940
2024-12-11,15:30:00,513100.SS,1.593,1042200,多,1.499,1660224.600,97654.140
2024-12-12,15:30:00,513100.SS,1.617,1042200,多,1.499,1685237.400,122666.940
2024-12-13,15:30:00,513100.SS,1.629,0,多,0.000,0.000,0.000
2024-12-13,15:30:00,518880.SS,6.001,282300,多,6.002,1694082.300,-338.760
2024-12-16,15:30:00,518880.SS,5.947,282300,多,6.002,1678838.100,-15582.960
2024-12-17,15:30:00,518880.SS,5.940,282300,多,6.002,1676862.000,-17559.060
2024-12-18,15:30:00,518880.SS,5.932,282300,多,6.002,1674603.600,-19817.460
2024-12-19,15:30:00,518880.SS,5.885,282300,多,6.002,1661335.500,-33085.560
2024-12-20,15:30:00,518880.SS,5.892,0,多,0.000,0.000,0.000
2024-12-20,15:30:00,513100.SS,1.597,1041700,多,1.597,1663594.900,-312.510
2024-12-23,15:30:00,513100.SS,1.652,1041700,多,1.597,1720888.400,56980.990
2024-12-24,15:30:00,513100.SS,1.648,1041700,多,1.597,1716721.600,52814.190
2024-12-25,15:30:00,513100.SS,1.667,1041700,多,1.597,1736513.900,72606.490
2024-12-26,15:30:00,513100.SS,1.674,1041700,多,1.597,1743805.800,79898.390
2024-12-27,15:30:00,513100.SS,1.662,1041700,多,1.597,1731305.400,67397.990
2024-12-30,15:30:00,513100.SS,1.639,1041700,多,1.597,1707346.300,43438.890
2024-12-31,15:30:00,513100.SS,1.629,1041700,多,1.597,1696929.300,33021.890
2025-01-02,15:30:00,513100.SS,1.643,1041700,多,1.597,1711513.100,47605.690
2025-01-03,15:30:00,513100.SS,1.633,1041700,多,1.597,1701096.100,37188.690
2025-01-06,15:30:00,513100.SS,1.669,1041700,多,1.597,1738597.300,74689.890
2025-01-07,15:30:00,513100.SS,1.659,1041700,多,1.597,1728180.300,64272.890
