date,core,core_qm20,best_satellite_qm20,scale,actual_satellite_budget
2021-07-21,159915.SZ,0.01645580284644368,0.022395851005796996,0.36096981805035666,0.0541454727075535
2021-07-22,159915.SZ,0.02103296177997962,0.037332796574502704,0.7749662156491057,0.11624493234736585
2021-07-23,513100.SH,0.017070284800210923,0.029728674007057032,0.7415452849790589,0.11123179274685883
2021-07-27,513100.SH,0.02258632214515045,0.03326665288355696,0.4728671923551617,0.07093007885327425
2021-07-29,513100.SH,0.011905282951072935,0.06358759366141448,1.0,0.15
2021-08-02,159915.SZ,0.004950432730133751,0.043357600592876674,1.0,0.15
2021-08-03,159915.SZ,0.006997770870364217,0.01930770370539228,1.0,0.15
2021-08-04,159915.SZ,0.00492664305069751,0.027813993915688805,1.0,0.15
2021-08-05,513100.SH,0.002518919139834766,0.01443191953987635,1.0,0.15
2021-08-06,513100.SH,0.0054886453243887185,0.01783930355358922,1.0,0.15
2021-08-09,513100.SH,0.0017843247914268922,0.004161094224924028,1.0,0.15
