start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement
2020-02-19,2023-03-28,0.16052534070743496,0.26095890996232485,0.10043356925488989,0.7464694429449497,1.06050489919976,0.31403545625481044,True
2020-03-19,2023-04-27,0.2006982967530837,0.3387711974883183,0.1380729007352346,0.9132837865535031,1.3282077346997607,0.41492394814625766,True
2020-04-20,2023-05-31,0.19655910163767754,0.34446217464769635,0.14790307301001882,0.9027432656356553,1.3553085614936087,0.45256529585795335,True
2020-05-22,2023-07-03,0.23574812329542394,0.33309278237056805,0.09734465907514411,1.0450866641400742,1.3217553025112025,0.2766686383711283,True
2020-06-22,2023-08-01,0.210866493808177,0.3278859125156679,0.11701941870749089,0.9634454326036219,1.3230175050565438,0.3595720724529219,True
2020-07-23,2023-08-30,0.1926049712746114,0.23744068489298797,0.04483571361837657,0.9025720358243307,1.0453593744504885,0.1427873386261579,True
2020-08-21,2023-09-28,0.20465481668659224,0.255568271613273,0.05091345492668076,0.9697572910894366,1.1434139068019615,0.1736566157125249,True
2020-09-21,2023-11-06,0.13843407516123207,0.20258174593528877,0.0641476707740567,0.7883072004858905,1.0452251494131022,0.25691794892721165,True
2020-10-28,2023-12-05,0.14488845505736303,0.23198487355810804,0.08709641850074501,0.8323802150280495,1.1860963725401865,0.35371615751213703,True
2020-11-26,2024-01-04,0.13742631155303542,0.22022992273325537,0.08280361118021995,0.8000632382176807,1.1381763177471287,0.338113079529448,True
2020-12-25,2024-02-02,0.13939809043448936,0.22305122610085415,0.08365313566636479,0.8109721625368608,1.1448196598764941,0.33384749733963337,True
2021-01-26,2024-03-12,0.15152766375660764,0.2354356300729441,0.08390796631633646,0.8667404923915231,1.1979343124149302,0.33119382002340714,True
2021-03-03,2024-04-12,0.22774256107337632,0.26441035307364547,0.03666779200026915,1.2364167656963636,1.3392224965104964,0.1028057308141328,True
2021-04-01,2024-05-16,0.21137664310379822,0.27169439774086745,0.06031775463706923,1.1720757811399198,1.387418546458449,0.21534276531852914,True
2021-05-06,2024-06-17,0.19919450748546041,0.2584188356986823,0.05922432821322188,1.1187158770930083,1.3358590848650451,0.21714320777203677,True
