sample,annual_return_delta,sharpe_delta
393,0.009890442407883171,0.009054432729175943
394,0.052921248085271655,0.12215590174223934
395,-0.009658005620793553,-0.04432811238963286
396,0.006484937332973617,0.018288072423800594
397,0.12844226347819543,0.36304978418413825
398,0.0006771807024874565,0.0021251411378659935
399,0.028062361073308395,0.08263793025129673
400,0.015115716102348964,0.03990256623225541
401,0.16719583764948354,0.4945652548562912
402,0.0381894381632506,0.10312369069265226
403,0.06006174143976928,0.15477089916988085
404,0.16708717289960995,0.4607103659988212
405,0.053774852987726884,0.1493299582678833
406,0.05396256441519398,0.11653479616861184
407,0.0034936415358197692,-0.012516682331108475
408,0.06108474686965559,0.1260843612658833
409,0.0981235105518874,0.26074092943216987
410,-0.014192638859990891,-0.05081984778320514
411,0.0358390282393759,0.09722328439047323
412,0.10277917783309753,0.2690210794816328
413,0.03926004706239561,0.12951801601826074
414,0.09395426772532045,0.2716838771410741
415,0.12331590671561377,0.3484139369697108
416,0.0970372516165694,0.26693871308812867
417,0.09850503801403088,0.2257585271719349
418,-0.0035636702078853943,-0.031265128048453716
419,0.00652896140861059,0.025120504574958513
420,0.029808539487127472,0.08417710162635805
421,0.09864109454135672,0.31374344586800085
422,0.16256704555803259,0.46512333897067104
423,0.08153393069272519,0.24702797001382504
424,0.05627385368001048,0.15447160222787648
425,0.07572818140252591,0.20499460933137037
426,0.028537679744889743,0.05693656627236865
427,-0.06615812217626638,-0.22111963350413477
428,0.020250280293866663,0.04583443543689003
429,0.061488058322275,0.1683898088180653
430,0.053077817705308394,0.14923782939948238
431,0.09610553164458602,0.2680523096573295
432,-0.013037385233167997,-0.04077016366367747
433,0.10277095796771674,0.2534155259429214
434,0.046749893788385455,0.15000342914143117
435,0.13110887613751943,0.3453877430941641
436,0.0008957532512221533,-0.029939839238882215
437,0.04569635596039512,0.13299257085102512
438,-0.012462631584082118,-0.06314348403241477
439,0.03903431401096369,0.09791705555686403
440,-0.06300628072477932,-0.2166647651414022
441,0.01500477640398512,0.024056892998599477
442,0.06874535181173402,0.185820565828819
443,0.01750916180971407,0.04521622665666536
444,0.10026856209113344,0.22314697584276955
445,0.04743201236486816,0.13898367697399028
446,0.04035622053780408,0.07640278445217685
447,0.09432550637196901,0.24807403078455081
448,0.06811176649756967,0.215501870428236
449,0.06657794144030182,0.20420570649417935
450,0.08387345909413035,0.2851669182570151
451,0.07034944763618323,0.17901625953688072
452,0.11554527379362711,0.3646370352954539
453,-0.030907879398800464,-0.10308445439255332
454,0.024751420999948204,0.04911420663594268
455,0.15096019773002123,0.463294606290897
456,-0.0012275958578158441,-0.027522804043419002
457,-0.001629772383271666,0.000736095449751506
458,0.08670249719908019,0.2623879671830107
459,0.16122454129107178,0.4210437923050945
460,0.11861053863822257,0.32559476499325224
461,0.21343754271554194,0.5792180036221506
462,0.04227053642091083,0.09227832221756604
463,0.06016524578011695,0.17500506144197803
464,0.08171644436966674,0.21583796086213758
465,-0.054403157710730454,-0.18062835019095425
466,0.09209998793378626,0.25170090473636064
467,0.0631987797562148,0.15212035165839732
468,-0.04746308777185981,-0.1450580279523187
469,0.005637129221852444,0.009643084436752769
470,0.02544337134384156,0.022394750953021125
471,0.027822151242363313,0.0776790867493018
472,0.06701720037594594,0.14415468014559352
473,0.016686451074304998,0.0660826584312395
474,0.055005514195722416,0.13544397560537647
475,0.034663635686721594,0.11257857696311846
476,0.03060642784459988,0.05884054106943237
477,0.09785585488900073,0.26240000014980414
478,0.02147288339840614,0.05407539069599898
479,-0.06907885753342624,-0.20663264961832806
480,0.008823709596228246,0.03929365234860538
481,0.13759599046204296,0.3197312753758792
482,0.08177865003382156,0.24094944320916245
483,0.055243626143446356,0.14803090393510976
484,0.07879086440565519,0.23607074894080382
485,0.023436848690494783,0.06659451128615634
486,0.05116155977319292,0.12196465119640765
487,-0.05746443155224634,-0.21519145260475359
488,0.0666475454704587,0.2063837859068136
489,0.04285834661851795,0.1337264876570572
490,-0.02065117189452992,-0.08363046531461504
491,0.009957444282900019,0.017082565338373712
492,-0.04357919650070041,-0.15507984558729782
493,0.07306594443011294,0.2210476061029064
494,0.08998792143241108,0.23040318001230764
