window,history,mechanism,drawdown_direction,rebound_direction,volume_direction,rsi_direction,alpha,rebalance_days,selection_cost_rate,train_annual_return,train_sharpe,train_max_drawdown,current_annual_return_delta,current_sharpe_delta,matched_annual_return_delta,matched_sharpe_delta,current_dual_blocks,matched_dual_blocks,median_current_annual_return_delta,median_current_sharpe_delta,robust_score,current_joint_improvement,block_1_current_annual_delta,block_1_current_sharpe_delta,block_1_matched_annual_delta,block_1_matched_sharpe_delta,block_2_current_annual_delta,block_2_current_sharpe_delta,block_2_matched_annual_delta,block_2_matched_sharpe_delta,block_3_current_annual_delta,block_3_current_sharpe_delta,block_3_matched_annual_delta,block_3_matched_sharpe_delta,block_4_current_annual_delta,block_4_current_sharpe_delta,block_4_matched_annual_delta,block_4_matched_sharpe_delta,current_gate,matched_gate,selected_on_train
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,0.5,5,0.0005,0.11714421175118028,0.6072421746553937,-0.30761145024951597,-0.09840895536288197,-0.3937966708758279,-0.09840895536288197,-0.3937966708758279,0,0,-0.04599510990313416,-0.2842073973834029,-1.4210369869170143,-0.4565414495200055,-0.08608486339487342,-0.5431320157508042,-0.08608486339487342,-0.5431320157508042,-0.29635149022059526,-1.2280225959741893,-0.29635149022059526,-1.2280225959741893,-0.0016955654346872961,0.0011168179202396544,-0.0016955654346872961,0.0011168179202396544,-0.005905356411394891,-0.025282779016001622,-0.005905356411394891,-0.025282779016001622,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,0.5,10,0.0005,0.26024875107027934,1.1546599384232474,-0.2183673220869432,0.04469558395621709,0.15362109289202586,-0.02066148014864888,-0.050179017832562955,2,2,0.05127628459680189,0.05405410188334203,0.27027050941671016,0.15346166992201357,-0.09745105727927283,-0.5474138102219607,0.028226007426800814,0.19951473523645497,-0.1551346658320707,-0.5964688457233894,-0.18585729476236423,-0.7648846033970284,0.2639231118252905,0.6555220139886447,-0.035241807248772794,-0.08155126559708314,0.20000362647287662,0.786649293547007,0.10318931059474301,0.4023654956878935,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,1.0,1,0.0005,0.13258463962937217,0.6901744388089539,-0.2924047503712778,-0.08296852748469008,-0.31086440672226767,-0.07606733126530596,-0.2845906617655082,2,1,-0.030688295846259872,-0.16049917162180133,-0.8024958581090066,-0.3849098048315217,-0.07971554185732721,-0.3851200905537595,-0.0773901507884609,-0.46312870952527363,-0.314017356407402,-1.3176328930458832,-0.3060743338920475,-1.3039363753940876,0.05571037261771283,0.17274648829070383,0.11124321698088568,0.33333336475230946,0.018338950164807466,0.06412174731015685,-0.017365112384025716,-0.05644727131593086,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,1.0,2,0.0005,0.15483234384753786,0.787164094705707,-0.2465151669673541,-0.06072082326652439,-0.21387475082551455,-0.0442474370426893,-0.1443390255082576,1,3,-0.018240072072593705,-0.07270909400640102,-0.3648014414518741,-0.28169766224958004,-0.03786722327833103,-0.1400731319375601,0.004696675964009023,0.11764629281347883,-0.26184021798267,-1.058498986346395,-0.27353856758599493,-1.1394274732254537,0.06176696291064654,0.1999492616426376,0.0773792716029964,0.2488561063733835,0.0013870791331436205,-0.0053450560752419385,0.017369383815754036,0.07996829767404834,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,1.0,3,0.0005,0.11199029530126925,0.601519862752958,-0.2794763128951887,-0.103562871812793,-0.3995189827782636,-0.0599487019601066,-0.22234664680465754,1,1,-0.09142381743812134,-0.45069190975728113,-2.2534595487864055,-0.4804516361292507,-0.08290141642142634,-0.4346575830552455,-0.04976467517358962,-0.2221393787800875,-0.2804684333832155,-1.150634849614432,-0.19570208043523873,-0.8572380764600722,0.06235088099770825,0.2005020326995418,0.07253307112281648,0.23574983124656357,-0.09994621845481633,-0.46672623645931677,-0.052530113116528776,-0.2360498540115373,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,1.0,5,0.0005,0.1546217244337329,0.782387502828589,-0.30226655138655945,-0.06093144268032935,-0.21865134270263253,-0.06093144268032935,-0.21865134270263253,1,1,-0.024020992324130686,-0.07868214144954838,-0.4804198464826137,-0.28267477344968367,-0.040672559438894806,-0.17787714052812842,-0.040672559438894806,-0.17787714052812842,-0.22757782716344943,-0.9134979659245079,-0.22757782716344943,-0.9134979659245079,-0.007369425209366565,0.020512857629031656,-0.007369425209366565,0.020512857629031656,0.029160264181384177,0.10912822405377365,0.029160264181384177,0.10912822405377365,False,False,False
20,126,near_high_low_volume_high_rsi,-1,1,-1,1,1.0,10,0.0005,0.17332038411290007,0.8380047230130829,-0.32750791424495096,-0.04223278300116218,-0.16303412251813865,-0.10758984710602815,-0.36683423324272746,2,1,-0.07202637107067134,-0.29605815450537437,-1.4802907725268717,-0.19592745291844518,-0.29522866832344075,-1.7070255076944987,-0.1695516036173671,-0.9600969622360831,-0.22280501006385012,-0.8982262911077707,-0.25352763899414366,-1.0666420487814097,0.37337819968021546,1.0097507367514402,0.07421328060615218,0.27267745716571223,0.07875226792250745,0.306109982097022,-0.01806204795562616,-0.07817381576209148,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.25,1,0.0005,0.20865197089467813,0.9747651005744621,-0.26077643000923156,-0.00690119621938412,-0.026273744956759493,0.0,0.0,1,0,-0.005134206792110407,0.03215605065985927,-0.10268413584220815,-0.032016213502129985,-0.0023253910688663115,0.07800861897151412,0.0,0.0,-0.007943022515354503,-0.013696517651795581,0.0,0.0,-0.05553284436317285,-0.16058687646160563,0.0,0.0,0.03570406254883318,0.12056901862608771,0.0,0.0,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.25,2,0.0005,0.19907978089022715,0.9315031202139646,-0.23166749721119217,-0.016473386223835096,-0.06953572531725694,0.0,0.0,1,0,-0.01579730668748014,-0.0671100992400181,-0.3355504962000905,-0.07642377258654719,-0.04256389924234005,-0.25771942475103893,0.0,0.0,0.011698349603324942,0.08092848687905874,0.0,0.0,-0.015612308692349863,-0.04890684473074591,0.0,0.0,-0.015982304682610415,-0.08531335374929028,0.0,0.0,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.25,3,0.0005,0.17193899726137585,0.8238665095576155,-0.20648298532333742,-0.0436141698526864,-0.17717233597360604,0.0,0.0,0,0,-0.040276423293062136,-0.22159729336146872,-1.1079864668073436,-0.20233601963086675,-0.03313674124783672,-0.212518204275158,0.0,0.0,-0.08476635294797674,-0.29339677315435986,0.0,0.0,-0.010182190125108237,-0.03524779854702176,0.0,0.0,-0.04741610533828755,-0.23067638244777944,0.0,0.0,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.25,5,0.0005,0.21555316711406225,1.0010388455312216,-0.21988831808861653,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.25,10,0.0005,0.2809102312189282,1.2048389562558104,-0.19672816700819518,0.06535706410486597,0.2038001107245888,0.0,0.0,3,0,0.06376847240421357,0.2763497777663762,1.2753694480842714,0.2035886136031396,-0.12567706470607365,-0.7469285454584156,0.0,0.0,0.03072262893029354,0.16841575767363892,0.0,0.0,0.2991649190740633,0.7370732795857279,0.0,0.0,0.0968143158781336,0.3842837978591135,0.0,0.0,True,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.5,1,0.0005,0.16508983714922665,0.8110974263677158,-0.24425857507160076,-0.0504633299648356,-0.18994141916350582,-0.04356213374545148,-0.16366767420674633,1,1,-0.010905510668017815,-0.024700112594080226,-0.2181102133603563,-0.23411082583691473,-0.015529147229979445,0.0020420905306937076,-0.013203756161113134,-0.07596652844082041,-0.21480910369170592,-0.8431317441241869,-0.2068660811763514,-0.8294352264723913,0.034911974557597425,0.09244017985333619,0.09044481892077028,0.2530270563149418,-0.0062818741060561845,-0.05144231571885416,-0.041985936654889366,-0.17201133434494187,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.5,2,0.0005,0.1440445583547969,0.7228114089081875,-0.21449920693996827,-0.07150860875926535,-0.27822743662303406,-0.05503522253543025,-0.20869171130577713,1,1,-0.0658931004494695,-0.34896940798205145,-1.7448470399102571,-0.3317446443337379,-0.07504656664199572,-0.42998420499358037,-0.03248266739965566,-0.17226478024254144,-0.22445424619343224,-0.8830088194176898,-0.23615259579675718,-0.9639373062967486,0.07898564409233377,0.2143172130502865,0.09459795278468364,0.2632240577810324,-0.05673963425694328,-0.2679546109705226,-0.04075732957433287,-0.1826412572212323,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.5,3,0.0005,0.1551475921889225,0.7631641852064018,-0.18963741663300038,-0.06040557492513976,-0.23787466032481974,-0.016791405072453358,-0.0607023243512137,1,1,-0.06739505305614746,-0.3661183667075074,-1.830591833537537,-0.28023515373901003,-0.08438861292877076,-0.48760099821770364,-0.051251871680934036,-0.27508279394254564,-0.192340699311643,-0.7318894925592951,-0.10757434636366625,-0.4384927194049353,0.09506647497607279,0.25325908406955333,0.10524866510118103,0.2885068826165751,-0.05040149318352416,-0.2446357351973112,-0.002985387845236609,-0.01395935274953175,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.5,5,0.0005,0.12248550055233265,0.6348745729500278,-0.3545838828952348,-0.0930676665617296,-0.3661642725811938,-0.0930676665617296,-0.3661642725811938,1,1,-0.04451006494616139,-0.2331477761732217,-1.1657388808661084,-0.43176200010312005,-0.057126991515757064,-0.3206059386384783,-0.057126991515757064,-0.3206059386384783,-0.3455756817310275,-1.4622262472557348,-0.3455756817310275,-1.4622262472557348,0.08288451085915627,0.2277916202084117,0.08288451085915627,0.2277916202084117,-0.03189313837656571,-0.14568961370796507,-0.03189313837656571,-0.14568961370796507,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,0.5,10,0.0005,0.25078501806769093,1.100460970998157,-0.1967281670081955,0.035231850953628685,0.09942212546693541,-0.030125213151237284,-0.1043779852576534,2,1,0.06173515434316812,0.27565760007500245,1.2347030868633624,0.09931894842120241,-0.2141019195757552,-1.1856393471238735,-0.08842485486968155,-0.4387108016654578,-0.04578166752007973,-0.11150297397793318,-0.07650429645037327,-0.2799187316515721,0.2886089946172463,0.7107022250532234,-0.010555924456816967,-0.026371054532504434,0.16925197620641597,0.6628181741279381,0.07243766032828236,0.2785343762688246,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,1.0,1,0.0005,0.10704284377348872,0.5838433127596365,-0.36543855133882064,-0.10851032334057353,-0.41719553277158505,-0.10160912712118941,-0.39092178781482556,2,1,-0.06860458067172148,-0.41252294735692474,-2.0626147367846235,-0.5034039851669363,-0.1653617984667075,-0.9286430657106447,-0.1630364073978412,-1.006651684682159,-0.3174071142716418,-1.3354003608737235,-0.3094640917562873,-1.321703843221928,0.03539809799627025,0.11850196065867957,0.0909309423594431,0.2790888371202852,0.028152637123264546,0.10359717099679522,-0.007551425425568636,-0.01697184762929249,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,1.0,2,0.0005,0.12780134832754153,0.6791888582209831,-0.23628341528334162,-0.08775181878652072,-0.3218499873102385,-0.07127843256268562,-0.25231426199298157,1,1,-0.06775035618581693,-0.3382755847148679,-1.6913779235743394,-0.40710057737210564,-0.09663711915833728,-0.4922309337408385,-0.05407321991599723,-0.23451150898979956,-0.25547666045257245,-1.0252902577522898,-0.2671750100558974,-1.1062187446313485,0.046187803567108165,0.16993933323553023,0.06180011225945803,0.21884617796627615,-0.03886359321329658,-0.18432023568889733,-0.02288128853068616,-0.09900688193960705,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,1.0,3,0.0005,0.11027462444153313,0.6001225738661108,-0.24206353562190808,-0.10527854267252912,-0.4009162716651108,-0.06166437281984272,-0.22374393569150475,1,1,-0.12414390318591362,-0.6539697430510591,-3.2698487152552955,-0.4884110221253203,-0.15490622067965387,-0.8717077633607736,-0.12176947943181715,-0.6591895590856156,-0.25262098842422254,-1.0122505520305949,-0.1678546354762458,-0.7188537788762349,0.099779927092702,0.33833337200089064,0.10996211721781024,0.3735811705479124,-0.09338158569217336,-0.43623172274134464,-0.04596548035388581,-0.2055553402935652,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,1.0,5,0.0005,0.21232053204172296,1.0501817856732485,-0.18883874331361006,-0.003232635072339285,0.049142940142026914,-0.003232635072339285,0.049142940142026914,2,2,0.009826415998350657,0.07168346520854141,0.19652831996701314,-0.01499692681680108,-0.13085695482729864,-0.7169649001266261,-0.13085695482729864,-0.7169649001266261,-0.03152812683070616,-0.06232570780382796,-0.03152812683070616,-0.06232570780382796,0.11165904807390614,0.46155317976501553,0.11165904807390614,0.46155317976501553,0.051180958827407474,0.20569263822091077,0.051180958827407474,0.20569263822091077,False,False,False
20,126,near_high_low_volume_low_rsi,-1,1,-1,-1,1.0,10,0.0005,0.17495445239648943,0.8700791429649815,-0.26822213370829595,-0.040598714717572815,-0.13095970256624012,-0.10595577882243878,-0.33475981329082893,2,0,-0.05281523851129222,-0.2085501309468037,-1.0563047702258443,-0.18834663976934088,-0.2784185281068875,-1.5954301593892852,-0.15274146340081385,-0.8485016139308696,-0.1609401653613376,-0.6223009402373092,-0.19166279429163113,-0.7907166979109481,0.2966527954026026,0.9904717563319329,-0.0025121236714606976,0.25339847674620497,0.05530968833875316,0.20520067834370181,-0.041504627539380445,-0.17908311951541167,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.25,1,0.0005,0.20533941292593494,0.9622294245739526,-0.26077643000923156,-0.01021375418812731,-0.038809420957269025,-0.0033125579687431905,-0.012535676000509532,1,0,-0.005134206792110407,0.027369865971453022,-0.10268413584220815,-0.047383920750849344,-0.0023253910688663115,0.07800861897151412,0.0,0.0,-0.007943022515354503,-0.013696517651795581,0.0,0.0,-0.05553284436317285,-0.16058687646160563,0.0,0.0,0.022970472984701118,0.06843624959470163,-0.012733589564132064,-0.052132769031386084,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.25,2,0.0005,0.19447590552597238,0.9136055356074075,-0.23166749721119217,-0.02107726158808987,-0.08743330992381404,-0.0046038753642547725,-0.017897584606557104,1,0,-0.02430685043797276,-0.10505831376879388,-0.5252915688439693,-0.09778219392590326,-0.04256389924234005,-0.25771942475103893,0.0,0.0,0.011698349603324942,0.08092848687905874,0.0,0.0,-0.015612308692349863,-0.04890684473074591,0.0,0.0,-0.03300139218359566,-0.16120978280684184,-0.01701908750098524,-0.07589642905755156,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.25,3,0.0005,0.16326005162725843,0.7900973971327995,-0.21592743407478743,-0.05229311548680382,-0.2109414483984221,-0.008678945634117419,-0.03376911242481606,0,0,-0.05614082917912444,-0.2529574887147589,-1.2647874435737945,-0.2425996156165609,-0.03313674124783672,-0.212518204275158,0.0,0.0,-0.08476635294797674,-0.29339677315435986,0.0,0.0,-0.010182190125108237,-0.03524779854702176,0.0,0.0,-0.07914491711041216,-0.37217597441092193,-0.03172881177212461,-0.1414995919631425,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.25,5,0.0005,0.20106796177280484,0.9445356581155264,-0.21988831808861653,-0.014485205341257412,-0.056503187415695155,-0.014485205341257412,-0.056503187415695155,0,0,0.0,0.0,0.0,-0.06720015082679073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05293284094279094,-0.2435828608543536,-0.05293284094279094,-0.2435828608543536,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.25,10,0.0005,0.26781731061158043,1.155129778768967,-0.19672816700819518,0.05226414349751818,0.15409093323774536,-0.013092920607347791,-0.04970917748684345,3,0,0.03905716534562542,0.16868796172508443,0.7811433069125084,0.15393102268271505,-0.12567706470607365,-0.7469285454584156,0.0,0.0,0.03072262893029354,0.16841575767363892,0.0,0.0,0.2991649190740633,0.7370732795857279,0.0,0.0,0.047391701760957305,0.16896016577652995,-0.0494226141171763,-0.21532363208258354,True,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.5,1,0.0005,0.19731619093705755,0.9208479631342111,-0.2567755479056998,-0.018236976177004705,-0.08019088239701044,-0.011335779957620584,-0.05391713744025095,1,2,-0.05506650807069613,-0.19607394041372833,-1.1013301614139226,-0.08460546611850252,-0.07905571648036114,-0.4066819999777709,-0.07673032541149483,-0.484690618949285,-0.06380099356232338,-0.25452808702748775,-0.05585797104696888,-0.24083156937569217,-0.04633202257906888,-0.13761979379996891,0.009200821784103974,0.022967082661636717,0.11465253168280731,0.4323324857822176,0.07894846913397413,0.3117634671561299,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.5,2,0.0005,0.19136667768699644,0.8885825185279782,-0.20123760096764154,-0.024186489427065805,-0.11245632700324337,-0.007713103203230709,-0.04292060168598644,1,2,-0.002964439665750218,-0.02871262210957165,-0.14356311054785825,-0.11233962348740437,-0.11506588691755537,-0.6588602061004568,-0.07250198767521532,-0.4011407813494179,-0.0029909702245751735,-0.04215322936308752,-0.014689319827900116,-0.12308171624214626,-0.0029379091069252627,-0.015272014856055782,0.0126743995854246,0.03363482987469013,0.02994763095426589,0.10433314589996179,0.04592993563687631,0.18964649964925206,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.5,3,0.0005,0.16478181385136081,0.7945487984625154,-0.2064829853233371,-0.050771353262701435,-0.20649004706870622,-0.007157183410015033,-0.029317711095100174,1,2,-0.05549668529378615,-0.17605459167443055,-1.109933705875723,-0.23553981573295665,-0.12607461944567655,-0.7130628035465187,-0.09293787819783983,-0.5005445992713609,-0.05121487051959428,-0.17745625326686731,0.03355148242838246,0.11594051988749254,-0.059778500067978024,-0.17465293008199378,-0.04959630994286979,-0.13940513153497203,0.03547926910454069,0.11850023889046724,0.08289537444282824,0.3491766213382467,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.5,5,0.0005,0.13106248243221708,0.6648251527919075,-0.2066572864073838,-0.08449068468184517,-0.3362136927393141,-0.08449068468184517,-0.3362136927393141,0,0,-0.07012786165251916,-0.37645608817107606,-1.8822804408553802,-0.39197143708464294,-0.11109388294146805,-0.6251855400033647,-0.11109388294146805,-0.6251855400033647,-0.19144068007500925,-0.7851092391123804,-0.19144068007500925,-0.7851092391123804,-0.007753187408674034,-0.018466942120942798,-0.007753187408674034,-0.018466942120942798,-0.02916184036357028,-0.12772663633878745,-0.02916184036357028,-0.12772663633878745,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,0.5,10,0.0005,0.20959747306624688,0.9436860790276184,-0.2397300642887088,-0.005955694047815374,-0.057352766503603214,-0.07131275815268134,-0.261152877228192,1,1,-0.07523237503033409,-0.2960338871759379,-1.5046475006066817,-0.0572932476692928,-0.15074763719573614,-0.8707498295962356,-0.02507057248966249,-0.12382128413781995,-0.08887509392281712,-0.3012717728548864,-0.11959772285311066,-0.4696875305285253,0.3390136042899641,0.8215635997105669,0.03984868521590079,0.08449032012483904,-0.061589656137851057,-0.29079600149698953,-0.15840397201598466,-0.6750797993561031,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,1.0,1,0.0005,0.08388519573025555,0.47840364821642845,-0.3068514794656504,-0.1316679713838067,-0.5226351973147931,-0.12476677516442258,-0.49636145235803364,0,0,-0.12859239267723177,-0.4630365347299046,-2.5718478535446354,-0.610837563403247,-0.19863237567595982,-1.1481500518960643,-0.1963069846070935,-1.2261586708675785,-0.061049885969795215,-0.23919569717034084,-0.05310686345444071,-0.22549917951854526,-0.16299774028590042,-0.48837191075028535,-0.10746489592272757,-0.3277850342886797,-0.09418704506856312,-0.43770115870952375,-0.1298911076173963,-0.5582701773356115,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,1.0,2,0.0005,0.09262040975571639,0.5069689500106063,-0.3224612889916566,-0.12293275735834586,-0.4940698955206153,-0.10645937113451076,-0.4245341702033584,0,0,-0.12070013928098278,-0.4091461553705815,-2.4140027856196555,-0.5703129255961926,-0.21189407396515259,-1.2023656297018206,-0.16933017472281253,-0.9446462049507818,-0.09408837585639729,-0.38415059099388404,-0.10578672545972223,-0.4650790778729428,-0.14731190270556827,-0.434141719747279,-0.1316995940132184,-0.3852348750165331,-0.032146047358131424,-0.1708620721070817,-0.01616374267552101,-0.08554871835779143,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,1.0,3,0.0005,0.09102338979178315,0.49921196271109763,-0.2850367188926044,-0.1245297773222791,-0.501826882820124,-0.0809156074695927,-0.3246545468465179,0,0,-0.11627077877538083,-0.5036900358754655,-2.5184501793773273,-0.577721863192958,-0.23543523422745338,-1.3346744049961279,-0.20229849297961666,-1.12215620072097,-0.1374828632563443,-0.5639487153803029,-0.05271651030836755,-0.27055194222594303,-0.016312156409387546,-0.038109830402385025,-0.006129966284279309,-0.0028620318553632673,-0.09505869429441738,-0.44343135637062797,-0.04764258895612983,-0.21275497392284853,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,1.0,5,0.0005,0.09472181873228047,0.5117819871812148,-0.2955987924500071,-0.12083134838178178,-0.48925685835000676,-0.12083134838178178,-0.48925685835000676,1,1,-0.11737732715603233,-0.47523741814865633,-2.3761870907432816,-0.5605640130439029,-0.29543086208524183,-1.5894310948120007,-0.29543086208524183,-1.5894310948120007,-0.1718491231534911,-0.6568284185560022,-0.1718491231534911,-0.6568284185560022,0.0831484815324901,0.2392352891431636,0.0831484815324901,0.2392352891431636,-0.06290553115857356,-0.2936464177413105,-0.06290553115857356,-0.2936464177413105,False,False,False
20,126,pullback_high_volume_high_rsi,1,-1,1,1,1.0,10,0.0005,0.03896531856415053,0.2819612570968708,-0.2901073420399132,-0.17658784854991172,-0.7190775884343508,-0.2419449126547777,-0.9228776991589396,0,0,-0.18225217124517956,-0.6967352313887836,-3.6450434249035912,-0.8192310552155718,-0.31740414334428757,-1.709267341243407,-0.19172707863821392,-0.9623387957849914,-0.3062352280115699,-1.2718221501303362,-0.3369578569418634,-1.440237907803975,-0.05826911447878924,-0.12164831264723097,-0.3574340335528525,-0.8587215922329589,-0.0033016617962040584,-0.06524796375034458,-0.10011597767433766,-0.44953176160945807,False,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.25,1,0.0005,0.2265889466293245,1.0355348357120269,-0.26077643000923123,0.011035779515262245,0.03449599018080529,0.017936975734646365,0.060769735137564784,2,3,-0.014568625713325845,0.010054269517459746,-0.2913725142665169,0.03446019136500072,0.005320001176760458,0.12045745640619088,0.00764539224562677,0.042448837434676756,-0.03822827519946581,-0.1475612749718347,-0.030285252684111308,-0.1338647573200391,-0.03445725260341215,-0.10034891737127138,0.021075591759760703,0.06023795909033425,0.10575444573950721,0.3851099292313348,0.07005038319067403,0.2645409106052471,False,True,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.25,2,0.0005,0.21118065597436764,0.9709907918865823,-0.23166749721119229,-0.004372511139694613,-0.03004805364463925,0.012100875084140483,0.039487671672617686,2,2,-0.006019896072957387,-0.02129102911659214,-0.12039792145914774,-0.03001687075259666,-0.049886422997097446,-0.2980668378387936,-0.007322523754757393,-0.04034741308775469,-0.018214569997820673,-0.05349958922311138,-0.029912919601145616,-0.1344280761021701,0.006174777851905899,0.010917530989927093,0.021787086544255763,0.059824375720673006,0.04316151528220935,0.15643471208458393,0.059143819964819766,0.2417480658338742,False,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.25,3,0.0005,0.1770615456132325,0.8373028578226475,-0.2064829853233372,-0.03849162150082974,-0.16373598770857412,0.0051225483518566595,0.013436348265031928,1,3,-0.019699438465813568,-0.13831840529701211,-0.6915920264850606,-0.17857135673845836,-0.03139462969718676,-0.20867649410821276,0.0017421115506499607,0.0038417101669452336,-0.1299159093390816,-0.4962144962776396,-0.04514955639110485,-0.20281772312327973,0.011701676208667466,0.02440120872293694,0.021883866333775703,0.0596490072699587,-0.008004247234440376,-0.06796031648581147,0.039411858103847175,0.16271606596196797,False,True,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.25,5,0.0005,0.23117062093886664,1.0492686643741849,-0.21988831808861664,0.015617453824804395,0.04822981884296329,0.015617453824804395,0.04822981884296329,2,2,0.004153051149112796,-0.002094017148450533,-0.010470085742252666,0.048179767506793564,-0.02040336267593612,-0.11075584538956473,-0.02040336267593612,-0.11075584538956473,-0.01375923893429487,-0.06453957503915664,-0.01375923893429487,-0.06453957503915664,0.022065341232520463,0.06035154074225557,0.022065341232520463,0.06035154074225557,0.07132945482535868,0.27567825449834715,0.07132945482535868,0.27567825449834715,False,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.25,10,0.0005,0.294802867041134,1.2404591361394923,-0.19672816700819507,0.07924969992707176,0.23942029060827075,0.01389263582220579,0.035620179883681935,3,2,0.08322310120920262,0.3253296141583288,1.6266480707916438,0.2391718280235344,-0.131705688270636,-0.7754955015466637,-0.006028623564562352,-0.028566956088248052,0.03072262893029354,0.16841575767363892,0.0,0.0,0.32656220979191786,0.7962571871873177,0.027397290717854572,0.05918390760158987,0.1357235734881117,0.48224347064301865,0.0389092576099781,0.09795967278390516,True,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.5,1,0.0005,0.07640357416611354,0.4442382225109892,-0.2567755479056997,-0.1391495929479487,-0.5568006230202324,-0.1322483967285646,-0.5305268780634729,0,0,-0.1511647279110958,-0.6649023843314248,-3.3245119216571237,-0.6455465016402019,-0.12516653633071284,-0.6862291060067114,-0.12284114526184653,-0.7642377249782255,-0.17716291949147878,-0.714210063688354,-0.16921989697612427,-0.7005135460365585,-0.20991337634537288,-0.6435756626561383,-0.15438053198220003,-0.48298878619453267,-0.04898300345177886,-0.23318398513700012,-0.08468706600061204,-0.3537530037630878,False,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.5,2,0.0005,0.14072786736082965,0.700458988887156,-0.22509818594102426,-0.0748252997532326,-0.3005798566440656,-0.0583519135293975,-0.23104413132680868,1,1,-0.08896192842854445,-0.37832120113938933,-1.8916060056969466,-0.3471315256232723,-0.12642800761428652,-0.7228562852530935,-0.08386410837194647,-0.4651368605020546,-0.15674402875838744,-0.6244432514814403,-0.16844237836171239,-0.705371738360499,-0.05149584924280237,-0.13219915079733835,-0.03588354055045251,-0.08329230606659244,0.032374173562169206,0.09096818458194955,0.04835647824477962,0.17628153833123983,False,False,False
20,126,pullback_high_volume_low_rsi,1,-1,1,-1,0.5,3,0.0005,0.09207503734668121,0.5061505697682251,-0.21915387173397183,-0.12347812976738104,-0.49488827576299643,-0.07986395991469464,-0.3177159397893904,0,0,-0.11682757867061921,-0.47666344720015674,-2.3833172360007837,-0.5728430318170239,-0.0959062475789143,-0.5422073469688728,-0.06276950633107758,-0.32968914269371485,-0.17821001426429062,-0.6984306126667843,-0.09344366131631388,-0.40503383951242444,-0.13774890976232412,-0.40880512509082434,-0.1275667196372159,-0.3735573265438026,-0.08758452256560667,-0.4111195474314407,-0.04016841722731912,-0.18044316498366125,False,False,False
