family,q_window,rsi_weight,threshold,rebalance_days,train_days,train_annual_return,train_sharpe,train_max_drawdown,train_total_return,test_days,test_annual_return,test_sharpe,test_max_drawdown,test_total_return,full_days,full_annual_return,full_sharpe,full_max_drawdown,full_total_return,full_annual_turnover,train_joint_improvement,test_joint_improvement,full_joint_improvement,dual_improvement_train_and_test
top1_hi,10,0.5,,3,2221,0.17219444022346697,0.7690359379556594,-0.3639608029981015,3.0562800437199122,958,0.09492547620898217,0.5013512686811128,-0.24277265734707232,0.4116396438423138,3179,0.14835210309528257,0.6903036373308985,-0.3639608029981015,4.726005716241448,88.22774457376534,-0.35860010353600247,-0.7600601257638184,-0.5145320813089603,False
top1_hi,10,0.5,,5,2219,0.17062486682734512,0.7509057857709523,-0.45749159723280386,3.0036514104378504,958,0.1920529137629403,0.850802577605458,-0.22195295099423262,0.950042747694033,3177,0.17704544768678088,0.779956280280517,-0.45749159723280386,6.807291397219309,68.13597733711048,-0.36444654208801797,-0.5145544292712037,-0.4206358844335253,False
top1_hi,10,0.5,,10,2221,0.15341369162184648,0.7023475948926982,-0.34116147904963057,2.518075926759998,958,0.13451318308136972,0.6528845822504977,-0.2266491926619344,0.6157094942589219,3179,0.14768506428639916,0.6878581178861412,-0.34116147904963057,4.684188676389884,44.153507392261716,-0.42855573156303384,-0.6599956353066118,-0.5167149013396732,False
top1_hi,10,0.5,,20,2217,0.1496127066239583,0.6943396581363142,-0.29635390977874865,2.409647770779077,958,0.4003247994234944,1.59023598490452,-0.19267416832476914,2.596677297962658,3175,0.22012166877567285,0.9519805649922055,-0.29635390977874865,11.263402731210125,23.25543307086614,-0.4427138622259218,0.011887281090183555,-0.27967311436973885,False
top1_hi,10,1.0,,1,2221,0.21065178804351037,0.9079836580897181,-0.40591051564622005,4.391250128179955,958,0.1883366006300986,0.8203656326570696,-0.25347116676899284,0.9270321086720636,3179,0.2038832904038217,0.8812878351341373,-0.40591051564622005,9.3891121028852,120.41145014155394,-0.21535193084213078,-0.5239480266628377,-0.332811638102274,False
top1_hi,10,1.0,,2,2221,0.1945614898635708,0.8528739251332647,-0.43288549785686947,3.7915562320726357,958,0.1669317168797042,0.7507234666205026,-0.24425758837409295,0.7983702460314319,3179,0.18616701587285722,0.8219037783036601,-0.43288549785686947,7.616992159945864,99.80119534444793,-0.2752860121823575,-0.5780524180256249,-0.390786434172286,False
top1_hi,10,1.0,,3,2221,0.15771843208316594,0.7212019322929852,-0.41769799793854157,2.635499383684772,958,0.2289650663896159,0.9359616863910867,-0.27055858616751505,1.189739089858596,3179,0.17874267625374007,0.7878725530394184,-0.41769799793854157,6.960795111611368,83.94715319282793,-0.4125211831617528,-0.4212528456211737,-0.4150818679905265,False
top1_hi,10,1.0,,5,2221,0.14643511270671894,0.6880748821228716,-0.3227111523721927,2.334848911389996,958,0.10661998028672759,0.559198741569817,-0.30579741790152093,0.4698200468151199,3179,0.13428822411174557,0.6506281267332598,-0.3269526201667945,3.901627783060599,64.44668134633532,-0.454549949424074,-0.7305003284393228,-0.5605547659653093,False
top1_hi,10,1.0,,10,2221,0.181093010241975,0.808003836869221,-0.3249559664926769,3.335860848702759,958,0.18242843272189457,0.822200918754522,-0.2557516407680732,0.8908627214310372,3179,0.18149528446717267,0.812335194213488,-0.3556376100435422,7.19851764412439,42.568103177099715,-0.3254541908041997,-0.5388819002811254,-0.406074223660141,False
top1_hi,10,1.0,,20,2219,0.16221973931201839,0.7097869986402532,-0.5414978007479414,2.7575025899900623,958,0.3487883272205494,1.5587215777501557,-0.14770876121406284,2.1188371266205035,3177,0.21558304332203693,0.9213152558666121,-0.5414978007479414,10.719038581033676,22.923512747875353,-0.3957544513974067,-0.11837969414971539,-0.2945253274946156,False
top1_hi,10,2.0,,1,2221,0.20381132243800915,0.9324998195149032,-0.36009464291583126,4.128625985178915,958,0.3106455896399567,1.2483433793723102,-0.2464771022528246,1.7966010230490297,3179,0.23505536339051858,1.0313350104987877,-0.36009464291583126,13.342720676987208,107.88675684177414,-0.24083169619018807,-0.21479178523011921,-0.23080404213029537,False
top1_hi,10,2.0,,2,2221,0.19388199600155143,0.8801429086837705,-0.40122379257564234,3.7675879614056003,958,0.3138296609149267,1.247891986539515,-0.23613432070319873,1.8225171780605582,3179,0.2288275506999018,0.9943113128125538,-0.40122379257564234,12.456598918982047,88.38628499528153,-0.27781703056007956,-0.20674351734897212,-0.251183957223036,False
top1_hi,10,2.0,,3,2221,0.18948067872452334,0.8607022901453589,-0.43490514343850994,3.614894489770318,958,0.31282200096487034,1.3155223311308666,-0.2080165934111018,1.8142964577265466,3179,0.22537745636385798,0.9949166733559492,-0.43490514343850994,11.987681215342377,75.38597043095312,-0.294211313918633,-0.20929054488409948,-0.262474057475482,False
top1_hi,10,2.0,,5,2219,0.16135888667410536,0.7588052603045493,-0.4751660184055462,2.7330659514618927,958,0.18086254358489495,0.8352850377926313,-0.2641774158429957,0.881360932871019,3177,0.1672058967607939,0.7818982687560142,-0.4751660184055462,6.023244440911376,59.41076487252124,-0.39896100552372815,-0.5428399446081544,-0.45283486381587623,False
top1_hi,10,2.0,,10,2221,0.27601436366598153,1.1512751342783476,-0.3341955414986807,7.5695331955875,958,0.13169629312884212,0.6381238336797703,-0.3036521401623741,0.6005117996952591,3179,0.23068627043079704,0.9949034627759886,-0.3341955414986807,12.71563899741802,38.12897137464611,0.02811440397371201,-0.6671157915379975,-0.2451014765546755,False
top1_hi,10,2.0,,20,2221,0.12654298390698693,0.6006358159059279,-0.6132474675843271,1.8581073379818642,958,0.4211113300870051,1.7694598586964982,-0.24908966472742455,2.8038996754088585,3179,0.20822640023907035,0.9088664456471178,-0.6132474675843271,9.8719535752329,22.11638880150991,-0.5286453112489897,0.06442868253892708,-0.3185992309413822,False
