start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement,benchmark
2021-11-17,2024-12-26,0.15178822784063883,0.1874681278096606,0.03567989996902177,0.8434498217193197,0.98737888834956,0.1439290666302403,True,matched_qmom_rd10
2021-12-16,2025-01-27,0.15012044166079241,0.18574867723298327,0.03562823557219086,0.8373018337425931,0.9816462955369085,0.14434446179431537,True,matched_qmom_rd10
2022-01-17,2025-03-05,0.16856852631537178,0.20476824351863332,0.03619971720326154,0.9067590105837076,1.0472045453597911,0.14044553477608357,True,matched_qmom_rd10
2022-02-22,2025-04-03,0.1890588003122291,0.22589326174092728,0.03683446142869817,0.9985621717473134,1.1373260210226959,0.13876384927538243,True,matched_qmom_rd10
2022-03-23,2025-05-08,0.2025418991503276,0.20776937498563686,0.005227475835309248,1.0401327207993478,1.0622694589742925,0.02213673817494466,True,matched_qmom_rd10
2022-04-25,2025-06-09,0.2387739397163997,0.2387739397163997,0.0,1.1992917275840933,1.1992917275840933,0.0,False,matched_qmom_rd10
2022-05-27,2025-07-08,0.24250432531995503,0.24250432531995503,0.0,1.2206839900498505,1.2206839900498505,0.0,False,matched_qmom_rd10
2022-06-28,2025-08-06,0.22019221454186688,0.22019221454186688,0.0,1.1378599541672407,1.1378599541672407,0.0,False,matched_qmom_rd10
2022-07-27,2025-09-04,0.2901847348022706,0.2901847348022706,0.0,1.4046773374753252,1.4046773374753252,0.0,False,matched_qmom_rd10
2022-08-25,2025-10-13,0.3579870527270621,0.3579870527270621,0.0,1.6185530457947346,1.6185530457947346,0.0,False,matched_qmom_rd10
2022-09-26,2025-11-11,0.3520200041510859,0.3520200041510859,0.0,1.5577889015889341,1.5577889015889341,0.0,False,matched_qmom_rd10
2022-11-01,2025-12-10,0.3283478291982127,0.3283478291982127,0.0,1.453968329479822,1.453968329479822,0.0,False,matched_qmom_rd10
2022-11-30,2026-01-12,0.35925450557513794,0.35925450557513794,0.0,1.5620203183449541,1.5620203183449541,0.0,False,matched_qmom_rd10
2022-12-29,2026-02-10,0.3891674934294751,0.3891674934294751,0.0,1.5331730891633017,1.5331730891633017,0.0,False,matched_qmom_rd10
2023-02-06,2026-03-19,0.3661449475690659,0.3661449475690659,0.0,1.4471678327448125,1.4471678327448125,0.0,False,matched_qmom_rd10
2023-03-07,2026-04-20,0.396492902126816,0.396492902126816,0.0,1.5235226438689322,1.5235226438689322,0.0,False,matched_qmom_rd10
2023-04-06,2026-05-22,0.42942397417399514,0.42942397417399514,0.0,1.614502763608501,1.614502763608501,0.0,False,matched_qmom_rd10
