date,asset,target_weight
2013-02-08,511360.SH,0.15
2013-02-08,511880.SH,0.1
2013-02-18,512890.SH,0.35
2013-02-18,511260.SH,0.4
2013-02-18,511360.SH,0.15
2013-02-18,511880.SH,0.1
2013-02-19,512890.SH,0.35
2013-02-19,511260.SH,0.4
2013-02-19,511360.SH,0.15
2013-02-19,511880.SH,0.1
2013-02-20,512890.SH,0.35
2013-02-20,511260.SH,0.4
2013-02-20,511360.SH,0.15
2013-02-20,511880.SH,0.1
2013-02-21,512890.SH,0.35
2013-02-21,511260.SH,0.4
2013-02-21,511360.SH,0.15
2013-02-21,511880.SH,0.1
2013-02-22,512890.SH,0.35
2013-02-22,511260.SH,0.4
2013-02-22,511360.SH,0.15
2013-02-22,511880.SH,0.1
2013-02-25,512890.SH,0.35
2013-02-25,511260.SH,0.4
2013-02-25,511360.SH,0.15
2013-02-25,511880.SH,0.1
2013-02-26,512890.SH,0.35
2013-02-26,511260.SH,0.4
2013-02-26,511360.SH,0.15
2013-02-26,511880.SH,0.1
2013-02-27,512890.SH,0.35
2013-02-27,511260.SH,0.4
2013-02-27,511360.SH,0.15
2013-02-27,511880.SH,0.1
2013-02-28,512890.SH,0.35
2013-02-28,511260.SH,0.4
2013-02-28,511360.SH,0.15
2013-02-28,511880.SH,0.1
2013-03-01,512890.SH,0.35
2013-03-01,511260.SH,0.4
2013-03-01,511360.SH,0.15
2013-03-01,511880.SH,0.1
2013-03-04,512890.SH,0.35
2013-03-04,511260.SH,0.4
2013-03-04,511360.SH,0.15
2013-03-04,511880.SH,0.1
2013-03-05,512890.SH,0.35
2013-03-05,511260.SH,0.4
2013-03-05,511360.SH,0.15
2013-03-05,511880.SH,0.1
2013-03-06,512890.SH,0.35
2013-03-06,511260.SH,0.4
2013-03-06,511360.SH,0.15
2013-03-06,511880.SH,0.1
2013-03-07,512890.SH,0.35
2013-03-07,511260.SH,0.4
2013-03-07,511360.SH,0.15
2013-03-07,511880.SH,0.1
2013-03-08,512890.SH,0.35
2013-03-08,511260.SH,0.4
2013-03-08,511360.SH,0.15
2013-03-08,511880.SH,0.1
2013-03-11,512890.SH,0.35
2013-03-11,511260.SH,0.4
2013-03-11,511360.SH,0.15
2013-03-11,511880.SH,0.1
2013-03-12,512890.SH,0.35
2013-03-12,511260.SH,0.4
2013-03-12,511360.SH,0.15
2013-03-12,511880.SH,0.1
2013-03-13,512890.SH,0.35
2013-03-13,511260.SH,0.4
2013-03-13,511360.SH,0.15
2013-03-13,511880.SH,0.1
2013-03-14,512890.SH,0.35
2013-03-14,511260.SH,0.4
2013-03-14,511360.SH,0.15
2013-03-14,511880.SH,0.1
2013-03-15,512890.SH,0.35
2013-03-15,511260.SH,0.4
2013-03-15,511360.SH,0.15
2013-03-15,511880.SH,0.1
2013-03-18,512890.SH,0.35
2013-03-18,511260.SH,0.4
2013-03-18,511360.SH,0.15
2013-03-18,511880.SH,0.1
2013-03-19,512890.SH,0.35
2013-03-19,511260.SH,0.4
2013-03-19,511360.SH,0.15
2013-03-19,511880.SH,0.1
2013-03-20,512890.SH,0.35
2013-03-20,511260.SH,0.4
2013-03-20,511360.SH,0.15
2013-03-20,511880.SH,0.1
2013-03-21,512890.SH,0.35
2013-03-21,511260.SH,0.4
2013-03-21,511360.SH,0.15
2013-03-21,511880.SH,0.1
2013-03-22,512890.SH,0.35
2013-03-22,511260.SH,0.4
2013-03-22,511360.SH,0.15
2013-03-22,511880.SH,0.1
2013-03-25,512890.SH,0.35
2013-03-25,511260.SH,0.4
2013-03-25,511360.SH,0.15
2013-03-25,511880.SH,0.1
2013-03-26,512890.SH,0.35
2013-03-26,511260.SH,0.4
2013-03-26,511360.SH,0.15
2013-03-26,511880.SH,0.1
2013-03-27,512890.SH,0.35
2013-03-27,511260.SH,0.4
2013-03-27,511360.SH,0.15
2013-03-27,511880.SH,0.1
2013-03-28,512890.SH,0.35
2013-03-28,511260.SH,0.4
2013-03-28,511360.SH,0.15
2013-03-28,511880.SH,0.1
2013-03-29,512890.SH,0.35
2013-03-29,511260.SH,0.4
2013-03-29,511360.SH,0.15
2013-03-29,511880.SH,0.1
2013-04-01,512890.SH,0.35
2013-04-01,511260.SH,0.4
2013-04-01,511360.SH,0.15
2013-04-01,511880.SH,0.1
2013-04-02,512890.SH,0.35
2013-04-02,511260.SH,0.4
2013-04-02,511360.SH,0.15
2013-04-02,511880.SH,0.1
2013-04-03,512890.SH,0.35
2013-04-03,511260.SH,0.4
2013-04-03,511360.SH,0.15
2013-04-03,511880.SH,0.1
2013-04-08,512890.SH,0.35
2013-04-08,511260.SH,0.4
2013-04-08,511360.SH,0.15
2013-04-08,511880.SH,0.1
2013-04-09,512890.SH,0.35
2013-04-09,511260.SH,0.4
2013-04-09,511360.SH,0.15
2013-04-09,511880.SH,0.1
2013-04-10,512890.SH,0.35
2013-04-10,511260.SH,0.4
2013-04-10,511360.SH,0.15
2013-04-10,511880.SH,0.1
2013-04-11,512890.SH,0.35
2013-04-11,511260.SH,0.4
2013-04-11,511360.SH,0.15
2013-04-11,511880.SH,0.1
2013-04-12,512890.SH,0.35
2013-04-12,511260.SH,0.4
2013-04-12,511360.SH,0.15
2013-04-12,511880.SH,0.1
2013-04-15,512890.SH,0.35
2013-04-15,511260.SH,0.4
2013-04-15,511360.SH,0.15
2013-04-15,511880.SH,0.1
2013-04-16,512890.SH,0.35
2013-04-16,511260.SH,0.4
2013-04-16,511360.SH,0.15
2013-04-16,511880.SH,0.1
2013-04-17,512890.SH,0.35
2013-04-17,511260.SH,0.4
2013-04-17,511360.SH,0.15
2013-04-17,511880.SH,0.1
2013-04-18,512890.SH,0.35
2013-04-18,511260.SH,0.4
2013-04-18,511360.SH,0.15
2013-04-18,511880.SH,0.1
2013-04-19,512890.SH,0.35
2013-04-19,511260.SH,0.4
2013-04-19,511360.SH,0.15
2013-04-19,511880.SH,0.1
2013-04-22,512890.SH,0.35
2013-04-22,511260.SH,0.4
2013-04-22,511360.SH,0.15
2013-04-22,511880.SH,0.1
2013-04-23,512890.SH,0.35
2013-04-23,511260.SH,0.4
2013-04-23,511360.SH,0.15
2013-04-23,511880.SH,0.1
2013-04-24,512890.SH,0.35
2013-04-24,511260.SH,0.4
2013-04-24,511360.SH,0.15
2013-04-24,511880.SH,0.1
2013-04-25,512890.SH,0.35
2013-04-25,511260.SH,0.4
2013-04-25,511360.SH,0.15
2013-04-25,511880.SH,0.1
2013-04-26,512890.SH,0.35
2013-04-26,511260.SH,0.4
2013-04-26,511360.SH,0.15
2013-04-26,511880.SH,0.1
2013-05-02,512890.SH,0.35
2013-05-02,511260.SH,0.4
2013-05-02,511360.SH,0.15
2013-05-02,511880.SH,0.1
2013-05-03,512890.SH,0.35
2013-05-03,511260.SH,0.4
2013-05-03,511360.SH,0.15
2013-05-03,511880.SH,0.1
2013-05-06,512890.SH,0.35
2013-05-06,511260.SH,0.4
2013-05-06,511360.SH,0.15
2013-05-06,511880.SH,0.1
2013-05-07,512890.SH,0.35
2013-05-07,511260.SH,0.4
2013-05-07,511360.SH,0.15
2013-05-07,511880.SH,0.1
2013-05-08,512890.SH,0.35
2013-05-08,511260.SH,0.4
2013-05-08,511360.SH,0.15
2013-05-08,511880.SH,0.1
2013-05-09,512890.SH,0.35
2013-05-09,511260.SH,0.4
2013-05-09,511360.SH,0.15
2013-05-09,511880.SH,0.1
2013-05-10,512890.SH,0.35
2013-05-10,511260.SH,0.4
2013-05-10,511360.SH,0.15
2013-05-10,511880.SH,0.1
2013-05-13,512890.SH,0.35
2013-05-13,511260.SH,0.4
2013-05-13,511360.SH,0.15
2013-05-13,511880.SH,0.1
2013-05-14,512890.SH,0.35
2013-05-14,511260.SH,0.4
2013-05-14,511360.SH,0.15
2013-05-14,511880.SH,0.1
2013-05-15,512890.SH,0.35
2013-05-15,511260.SH,0.4
2013-05-15,511360.SH,0.15
2013-05-15,511880.SH,0.1
2013-05-16,512890.SH,0.35
2013-05-16,511260.SH,0.4
2013-05-16,511360.SH,0.15
2013-05-16,511880.SH,0.1
2013-05-17,512890.SH,0.35
2013-05-17,511260.SH,0.4
2013-05-17,511360.SH,0.15
2013-05-17,511880.SH,0.1
2013-05-20,512890.SH,0.35
2013-05-20,511260.SH,0.4
2013-05-20,511360.SH,0.15
2013-05-20,511880.SH,0.1
2013-05-21,512890.SH,0.35
2013-05-21,511260.SH,0.4
2013-05-21,511360.SH,0.15
2013-05-21,511880.SH,0.1
2013-05-22,512890.SH,0.35
2013-05-22,511260.SH,0.4
2013-05-22,511360.SH,0.15
2013-05-22,511880.SH,0.1
2013-05-23,512890.SH,0.35
2013-05-23,511260.SH,0.4
2013-05-23,511360.SH,0.15
2013-05-23,511880.SH,0.1
2013-05-24,512890.SH,0.35
2013-05-24,511260.SH,0.4
2013-05-24,511360.SH,0.15
2013-05-24,511880.SH,0.1
2013-05-27,512890.SH,0.35
2013-05-27,511260.SH,0.4
2013-05-27,511360.SH,0.15
2013-05-27,511880.SH,0.1
2013-05-28,512890.SH,0.35
2013-05-28,511260.SH,0.4
2013-05-28,511360.SH,0.15
2013-05-28,511880.SH,0.1
2013-05-29,512890.SH,0.35
2013-05-29,511260.SH,0.4
2013-05-29,511360.SH,0.15
2013-05-29,511880.SH,0.1
2013-05-30,512890.SH,0.35
2013-05-30,511260.SH,0.4
2013-05-30,511360.SH,0.15
2013-05-30,511880.SH,0.1
2013-05-31,512890.SH,0.35
2013-05-31,511260.SH,0.4
2013-05-31,511360.SH,0.15
2013-05-31,511880.SH,0.1
2013-06-03,512890.SH,0.35
2013-06-03,511260.SH,0.4
2013-06-03,511360.SH,0.15
2013-06-03,511880.SH,0.1
2013-06-04,512890.SH,0.35
2013-06-04,511260.SH,0.4
2013-06-04,511360.SH,0.15
2013-06-04,511880.SH,0.1
2013-06-05,512890.SH,0.35
2013-06-05,511260.SH,0.4
2013-06-05,511360.SH,0.15
2013-06-05,511880.SH,0.1
2013-06-06,512890.SH,0.35
2013-06-06,511260.SH,0.4
2013-06-06,511360.SH,0.15
2013-06-06,511880.SH,0.1
2013-06-07,512890.SH,0.35
2013-06-07,511260.SH,0.4
2013-06-07,511360.SH,0.15
2013-06-07,511880.SH,0.1
2013-06-13,512890.SH,0.35
2013-06-13,511260.SH,0.4
2013-06-13,511360.SH,0.15
2013-06-13,511880.SH,0.1
2013-06-14,512890.SH,0.35
2013-06-14,511260.SH,0.4
2013-06-14,511360.SH,0.15
2013-06-14,511880.SH,0.1
2013-06-17,512890.SH,0.35
2013-06-17,511260.SH,0.4
2013-06-17,511360.SH,0.15
2013-06-17,511880.SH,0.1
2013-06-18,512890.SH,0.35
2013-06-18,511260.SH,0.4
2013-06-18,511360.SH,0.15
2013-06-18,511880.SH,0.1
2013-06-19,512890.SH,0.35
2013-06-19,511260.SH,0.4
2013-06-19,511360.SH,0.15
2013-06-19,511880.SH,0.1
2013-06-20,512890.SH,0.35
2013-06-20,511260.SH,0.4
2013-06-20,511360.SH,0.15
2013-06-20,511880.SH,0.1
2013-06-21,512890.SH,0.35
2013-06-21,511260.SH,0.4
2013-06-21,511360.SH,0.15
2013-06-21,511880.SH,0.1
2013-06-24,512890.SH,0.35
2013-06-24,511260.SH,0.4
2013-06-24,511360.SH,0.15
2013-06-24,511880.SH,0.1
2013-06-25,512890.SH,0.35
2013-06-25,511260.SH,0.4
2013-06-25,511360.SH,0.15
2013-06-25,511880.SH,0.1
2013-06-26,512890.SH,0.35
2013-06-26,511260.SH,0.4
2013-06-26,511360.SH,0.15
2013-06-26,511880.SH,0.1
2013-06-27,512890.SH,0.35
2013-06-27,511260.SH,0.4
2013-06-27,511360.SH,0.15
2013-06-27,511880.SH,0.1
2013-06-28,512890.SH,0.35
2013-06-28,511260.SH,0.4
2013-06-28,511360.SH,0.15
2013-06-28,511880.SH,0.1
2013-07-01,512890.SH,0.35
2013-07-01,511260.SH,0.4
2013-07-01,511360.SH,0.15
2013-07-01,511880.SH,0.1
2013-07-02,512890.SH,0.35
2013-07-02,511260.SH,0.4
2013-07-02,511360.SH,0.15
2013-07-02,511880.SH,0.1
2013-07-03,512890.SH,0.35
2013-07-03,511260.SH,0.4
2013-07-03,511360.SH,0.15
2013-07-03,511880.SH,0.1
2013-07-04,512890.SH,0.35
2013-07-04,511260.SH,0.4
2013-07-04,511360.SH,0.15
2013-07-04,511880.SH,0.1
2013-07-05,512890.SH,0.35
2013-07-05,511260.SH,0.4
2013-07-05,511360.SH,0.15
2013-07-05,511880.SH,0.1
2013-07-08,512890.SH,0.35
2013-07-08,511260.SH,0.4
2013-07-08,511360.SH,0.15
2013-07-08,511880.SH,0.1
2013-07-09,512890.SH,0.35
2013-07-09,511260.SH,0.4
2013-07-09,511360.SH,0.15
2013-07-09,511880.SH,0.1
2013-07-10,512890.SH,0.35
2013-07-10,511260.SH,0.4
2013-07-10,511360.SH,0.15
2013-07-10,511880.SH,0.1
2013-07-11,512890.SH,0.35
2013-07-11,511260.SH,0.4
2013-07-11,511360.SH,0.15
2013-07-11,511880.SH,0.1
2013-07-12,512890.SH,0.35
2013-07-12,511260.SH,0.4
2013-07-12,511360.SH,0.15
2013-07-12,511880.SH,0.1
2013-07-15,512890.SH,0.35
2013-07-15,511260.SH,0.4
2013-07-15,511360.SH,0.15
2013-07-15,511880.SH,0.1
2013-07-16,512890.SH,0.35
2013-07-16,511260.SH,0.4
2013-07-16,511360.SH,0.15
2013-07-16,511880.SH,0.1
2013-07-17,512890.SH,0.35
2013-07-17,511260.SH,0.4
2013-07-17,511360.SH,0.15
2013-07-17,511880.SH,0.1
2013-07-18,512890.SH,0.35
2013-07-18,511260.SH,0.4
2013-07-18,511360.SH,0.15
2013-07-18,511880.SH,0.1
2013-07-19,512890.SH,0.35
2013-07-19,511260.SH,0.4
2013-07-19,511360.SH,0.15
2013-07-19,511880.SH,0.1
2013-07-22,512890.SH,0.35
2013-07-22,511260.SH,0.4
2013-07-22,511360.SH,0.15
2013-07-22,511880.SH,0.1
2013-07-23,512890.SH,0.35
2013-07-23,511260.SH,0.4
2013-07-23,511360.SH,0.15
2013-07-23,511880.SH,0.1
2013-07-24,512890.SH,0.35
2013-07-24,511260.SH,0.4
2013-07-24,511360.SH,0.15
2013-07-24,511880.SH,0.1
2013-07-25,512890.SH,0.35
2013-07-25,511260.SH,0.4
2013-07-25,511360.SH,0.15
2013-07-25,511880.SH,0.1
2013-07-26,512890.SH,0.35
2013-07-26,511260.SH,0.4
2013-07-26,511360.SH,0.15
2013-07-26,511880.SH,0.1
2013-07-29,512890.SH,0.35
2013-07-29,511260.SH,0.4
2013-07-29,511360.SH,0.15
2013-07-29,511880.SH,0.1
2013-07-30,512890.SH,0.35
2013-07-30,511260.SH,0.4
2013-07-30,511360.SH,0.15
2013-07-30,511880.SH,0.1
2013-07-31,512890.SH,0.35
2013-07-31,511260.SH,0.4
2013-07-31,511360.SH,0.15
2013-07-31,511880.SH,0.1
2013-08-01,512890.SH,0.35
2013-08-01,511260.SH,0.4
2013-08-01,511360.SH,0.15
2013-08-01,511880.SH,0.1
2013-08-02,512890.SH,0.35
2013-08-02,511260.SH,0.4
2013-08-02,511360.SH,0.15
2013-08-02,511880.SH,0.1
2013-08-05,512890.SH,0.35
2013-08-05,511260.SH,0.4
2013-08-05,511360.SH,0.15
2013-08-05,511880.SH,0.1
2013-08-06,512890.SH,0.35
2013-08-06,511260.SH,0.4
2013-08-06,511360.SH,0.15
2013-08-06,511880.SH,0.1
2013-08-07,512890.SH,0.35
2013-08-07,511260.SH,0.4
2013-08-07,511360.SH,0.15
2013-08-07,511880.SH,0.1
2013-08-08,512890.SH,0.35
2013-08-08,511260.SH,0.4
2013-08-08,511360.SH,0.15
2013-08-08,511880.SH,0.1
2013-08-09,512890.SH,0.35
2013-08-09,511260.SH,0.4
2013-08-09,511360.SH,0.15
2013-08-09,511880.SH,0.1
2013-08-12,512890.SH,0.35
2013-08-12,511260.SH,0.4
2013-08-12,511360.SH,0.15
2013-08-12,511880.SH,0.1
2013-08-13,512890.SH,0.35
2013-08-13,511260.SH,0.4
2013-08-13,511360.SH,0.15
2013-08-13,511880.SH,0.1
2013-08-14,512890.SH,0.35
2013-08-14,511260.SH,0.4
2013-08-14,511360.SH,0.15
2013-08-14,511880.SH,0.1
2013-08-15,512890.SH,0.35
2013-08-15,511260.SH,0.4
2013-08-15,511360.SH,0.15
2013-08-15,511880.SH,0.1
2013-08-16,512890.SH,0.35
2013-08-16,511260.SH,0.4
2013-08-16,511360.SH,0.15
2013-08-16,511880.SH,0.1
2013-08-19,512890.SH,0.35
2013-08-19,511260.SH,0.4
2013-08-19,511360.SH,0.15
2013-08-19,511880.SH,0.1
2013-08-20,512890.SH,0.35
2013-08-20,511260.SH,0.4
2013-08-20,511360.SH,0.15
2013-08-20,511880.SH,0.1
2013-08-21,512890.SH,0.35
2013-08-21,511260.SH,0.4
2013-08-21,511360.SH,0.15
2013-08-21,511880.SH,0.1
2013-08-22,512890.SH,0.35
2013-08-22,511260.SH,0.4
2013-08-22,511360.SH,0.15
2013-08-22,511880.SH,0.1
2013-08-23,512890.SH,0.35
2013-08-23,511260.SH,0.4
2013-08-23,511360.SH,0.15
2013-08-23,511880.SH,0.1
2013-08-26,512890.SH,0.35
2013-08-26,511260.SH,0.4
2013-08-26,511360.SH,0.15
2013-08-26,511880.SH,0.1
2013-08-27,512890.SH,0.35
2013-08-27,511260.SH,0.4
2013-08-27,511360.SH,0.15
2013-08-27,511880.SH,0.1
2013-08-28,512890.SH,0.35
2013-08-28,511260.SH,0.4
2013-08-28,511360.SH,0.15
2013-08-28,511880.SH,0.1
2013-08-29,512890.SH,0.35
2013-08-29,511260.SH,0.4
2013-08-29,511360.SH,0.15
2013-08-29,511880.SH,0.1
2013-08-30,512890.SH,0.35
2013-08-30,511260.SH,0.4
2013-08-30,511360.SH,0.15
2013-08-30,511880.SH,0.1
2013-09-02,512890.SH,0.35
2013-09-02,511260.SH,0.4
2013-09-02,511360.SH,0.15
2013-09-02,511880.SH,0.1
2013-09-03,512890.SH,0.35
2013-09-03,511260.SH,0.4
2013-09-03,511360.SH,0.15
2013-09-03,511880.SH,0.1
2013-09-04,512890.SH,0.35
2013-09-04,511260.SH,0.4
2013-09-04,511360.SH,0.15
2013-09-04,511880.SH,0.1
2013-09-05,512890.SH,0.35
2013-09-05,511260.SH,0.4
2013-09-05,511360.SH,0.15
2013-09-05,511880.SH,0.1
2013-09-06,512890.SH,0.35
2013-09-06,511260.SH,0.4
2013-09-06,511360.SH,0.15
2013-09-06,511880.SH,0.1
2013-09-09,512890.SH,0.35
2013-09-09,511260.SH,0.4
2013-09-09,511360.SH,0.15
2013-09-09,511880.SH,0.1
2013-09-10,512890.SH,0.35
2013-09-10,511260.SH,0.4
2013-09-10,511360.SH,0.15
2013-09-10,511880.SH,0.1
2013-09-11,512890.SH,0.35
2013-09-11,511260.SH,0.4
2013-09-11,511360.SH,0.15
2013-09-11,511880.SH,0.1
2013-09-12,512890.SH,0.35
2013-09-12,511260.SH,0.4
2013-09-12,511360.SH,0.15
2013-09-12,511880.SH,0.1
2013-09-13,512890.SH,0.35
2013-09-13,511260.SH,0.4
2013-09-13,511360.SH,0.15
2013-09-13,511880.SH,0.1
2013-09-16,512890.SH,0.35
2013-09-16,511260.SH,0.4
2013-09-16,511360.SH,0.15
2013-09-16,511880.SH,0.1
2013-09-17,512890.SH,0.35
2013-09-17,511260.SH,0.4
2013-09-17,511360.SH,0.15
2013-09-17,511880.SH,0.1
2013-09-18,512890.SH,0.35
2013-09-18,511260.SH,0.4
2013-09-18,511360.SH,0.15
2013-09-18,511880.SH,0.1
2013-09-23,512890.SH,0.35
2013-09-23,511260.SH,0.4
2013-09-23,511360.SH,0.15
2013-09-23,511880.SH,0.1
2013-09-24,512890.SH,0.35
2013-09-24,511260.SH,0.4
2013-09-24,511360.SH,0.15
2013-09-24,511880.SH,0.1
2013-09-25,512890.SH,0.35
2013-09-25,511260.SH,0.4
2013-09-25,511360.SH,0.15
2013-09-25,511880.SH,0.1
2013-09-26,512890.SH,0.35
2013-09-26,511260.SH,0.4
2013-09-26,511360.SH,0.15
2013-09-26,511880.SH,0.1
2013-09-27,512890.SH,0.35
2013-09-27,511260.SH,0.4
2013-09-27,511360.SH,0.15
2013-09-27,511880.SH,0.1
2013-09-30,512890.SH,0.35
2013-09-30,511260.SH,0.4
2013-09-30,511360.SH,0.15
2013-09-30,511880.SH,0.1
2013-10-08,512890.SH,0.35
2013-10-08,511260.SH,0.4
2013-10-08,511360.SH,0.15
2013-10-08,511880.SH,0.1
2013-10-09,512890.SH,0.35
2013-10-09,511260.SH,0.4
2013-10-09,511360.SH,0.15
2013-10-09,511880.SH,0.1
2013-10-10,512890.SH,0.35
2013-10-10,511260.SH,0.4
2013-10-10,511360.SH,0.15
2013-10-10,511880.SH,0.1
2013-10-11,512890.SH,0.35
2013-10-11,511260.SH,0.4
2013-10-11,511360.SH,0.15
2013-10-11,511880.SH,0.1
2013-10-14,512890.SH,0.35
2013-10-14,511260.SH,0.4
2013-10-14,511360.SH,0.15
2013-10-14,511880.SH,0.1
2013-10-15,512890.SH,0.35
2013-10-15,511260.SH,0.4
2013-10-15,511360.SH,0.15
2013-10-15,511880.SH,0.1
2013-10-16,512890.SH,0.35
2013-10-16,511260.SH,0.4
2013-10-16,511360.SH,0.15
2013-10-16,511880.SH,0.1
2013-10-17,512890.SH,0.35
2013-10-17,511260.SH,0.4
2013-10-17,511360.SH,0.15
2013-10-17,511880.SH,0.1
2013-10-18,512890.SH,0.35
2013-10-18,511260.SH,0.4
2013-10-18,511360.SH,0.15
2013-10-18,511880.SH,0.1
2013-10-21,512890.SH,0.35
2013-10-21,511260.SH,0.4
2013-10-21,511360.SH,0.15
2013-10-21,511880.SH,0.1
2013-10-22,512890.SH,0.35
2013-10-22,511260.SH,0.4
2013-10-22,511360.SH,0.15
2013-10-22,511880.SH,0.1
2013-10-23,512890.SH,0.35
2013-10-23,511260.SH,0.4
2013-10-23,511360.SH,0.15
2013-10-23,511880.SH,0.1
2013-10-24,512890.SH,0.35
2013-10-24,511260.SH,0.4
2013-10-24,511360.SH,0.15
2013-10-24,511880.SH,0.1
2013-10-25,512890.SH,0.35
2013-10-25,511260.SH,0.4
2013-10-25,511360.SH,0.15
2013-10-25,511880.SH,0.1
2013-10-28,512890.SH,0.35
2013-10-28,511260.SH,0.4
2013-10-28,511360.SH,0.15
2013-10-28,511880.SH,0.1
2013-10-29,512890.SH,0.35
2013-10-29,511260.SH,0.4
2013-10-29,511360.SH,0.15
2013-10-29,511880.SH,0.1
2013-10-30,512890.SH,0.35
2013-10-30,511260.SH,0.4
2013-10-30,511360.SH,0.15
2013-10-30,511880.SH,0.1
2013-10-31,512890.SH,0.35
2013-10-31,511260.SH,0.4
2013-10-31,511360.SH,0.15
2013-10-31,511880.SH,0.1
2013-11-01,512890.SH,0.35
2013-11-01,511260.SH,0.4
2013-11-01,511360.SH,0.15
2013-11-01,511880.SH,0.1
2013-11-04,512890.SH,0.35
2013-11-04,511260.SH,0.4
2013-11-04,511360.SH,0.15
2013-11-04,511880.SH,0.1
2013-11-05,512890.SH,0.35
2013-11-05,511260.SH,0.4
2013-11-05,511360.SH,0.15
2013-11-05,511880.SH,0.1
2013-11-06,512890.SH,0.35
2013-11-06,511260.SH,0.4
2013-11-06,511360.SH,0.15
2013-11-06,511880.SH,0.1
2013-11-07,512890.SH,0.35
2013-11-07,511260.SH,0.4
2013-11-07,511360.SH,0.15
2013-11-07,511880.SH,0.1
2013-11-08,512890.SH,0.35
2013-11-08,511260.SH,0.4
2013-11-08,511360.SH,0.15
2013-11-08,511880.SH,0.1
2013-11-11,512890.SH,0.35
2013-11-11,511260.SH,0.4
2013-11-11,511360.SH,0.15
2013-11-11,511880.SH,0.1
2013-11-12,512890.SH,0.35
2013-11-12,511260.SH,0.4
2013-11-12,511360.SH,0.15
2013-11-12,511880.SH,0.1
2013-11-13,512890.SH,0.35
2013-11-13,511260.SH,0.4
2013-11-13,511360.SH,0.15
2013-11-13,511880.SH,0.1
2013-11-14,512890.SH,0.35
2013-11-14,511260.SH,0.4
2013-11-14,511360.SH,0.15
2013-11-14,511880.SH,0.1
2013-11-15,512890.SH,0.35
2013-11-15,511260.SH,0.4
2013-11-15,511360.SH,0.15
2013-11-15,511880.SH,0.1
2013-11-18,512890.SH,0.35
2013-11-18,511260.SH,0.4
2013-11-18,511360.SH,0.15
2013-11-18,511880.SH,0.1
2013-11-19,512890.SH,0.35
2013-11-19,511260.SH,0.4
2013-11-19,511360.SH,0.15
2013-11-19,511880.SH,0.1
2013-11-20,512890.SH,0.35
2013-11-20,511260.SH,0.4
2013-11-20,511360.SH,0.15
2013-11-20,511880.SH,0.1
2013-11-21,512890.SH,0.35
2013-11-21,511260.SH,0.4
2013-11-21,511360.SH,0.15
2013-11-21,511880.SH,0.1
2013-11-22,512890.SH,0.35
2013-11-22,511260.SH,0.4
2013-11-22,511360.SH,0.15
2013-11-22,511880.SH,0.1
2013-11-25,512890.SH,0.35
2013-11-25,511260.SH,0.4
2013-11-25,511360.SH,0.15
2013-11-25,511880.SH,0.1
2013-11-26,512890.SH,0.35
2013-11-26,511260.SH,0.4
2013-11-26,511360.SH,0.15
2013-11-26,511880.SH,0.1
2013-11-27,512890.SH,0.35
2013-11-27,511260.SH,0.4
2013-11-27,511360.SH,0.15
2013-11-27,511880.SH,0.1
2013-11-28,512890.SH,0.35
2013-11-28,511260.SH,0.4
2013-11-28,511360.SH,0.15
2013-11-28,511880.SH,0.1
2013-11-29,512890.SH,0.35
2013-11-29,511260.SH,0.4
2013-11-29,511360.SH,0.15
2013-11-29,511880.SH,0.1
2013-12-02,512890.SH,0.35
2013-12-02,511260.SH,0.4
2013-12-02,511360.SH,0.15
2013-12-02,511880.SH,0.1
2013-12-03,512890.SH,0.35
2013-12-03,511260.SH,0.4
2013-12-03,511360.SH,0.15
2013-12-03,511880.SH,0.1
2013-12-04,512890.SH,0.35
2013-12-04,511260.SH,0.4
2013-12-04,511360.SH,0.15
2013-12-04,511880.SH,0.1
2013-12-05,512890.SH,0.35
2013-12-05,511260.SH,0.4
2013-12-05,511360.SH,0.15
2013-12-05,511880.SH,0.1
2013-12-06,512890.SH,0.35
2013-12-06,511260.SH,0.4
2013-12-06,511360.SH,0.15
2013-12-06,511880.SH,0.1
2013-12-09,512890.SH,0.35
2013-12-09,511260.SH,0.4
2013-12-09,511360.SH,0.15
2013-12-09,511880.SH,0.1
2013-12-10,512890.SH,0.35
2013-12-10,511260.SH,0.4
2013-12-10,511360.SH,0.15
2013-12-10,511880.SH,0.1
2013-12-11,512890.SH,0.35
2013-12-11,511260.SH,0.4
2013-12-11,511360.SH,0.15
2013-12-11,511880.SH,0.1
2013-12-12,512890.SH,0.35
2013-12-12,511260.SH,0.4
2013-12-12,511360.SH,0.15
2013-12-12,511880.SH,0.1
2013-12-13,512890.SH,0.35
2013-12-13,511260.SH,0.4
2013-12-13,511360.SH,0.15
2013-12-13,511880.SH,0.1
2013-12-16,512890.SH,0.35
2013-12-16,511260.SH,0.4
2013-12-16,511360.SH,0.15
2013-12-16,511880.SH,0.1
2013-12-17,512890.SH,0.35
2013-12-17,511260.SH,0.4
2013-12-17,511360.SH,0.15
2013-12-17,511880.SH,0.1
2013-12-18,512890.SH,0.35
2013-12-18,511260.SH,0.4
2013-12-18,511360.SH,0.15
2013-12-18,511880.SH,0.1
2013-12-19,512890.SH,0.35
2013-12-19,511260.SH,0.4
2013-12-19,511360.SH,0.15
2013-12-19,511880.SH,0.1
2013-12-20,512890.SH,0.35
2013-12-20,511260.SH,0.4
2013-12-20,511360.SH,0.15
2013-12-20,511880.SH,0.1
