date,strategy_nav,strategy_return,strategy_cash_weight,calendar_nav,calendar_return,calendar_cash_weight,static_nav,static_return,static_cash_weight,deposit
2025-07-23,5048648.798479934,0.00034588257070655715,0.002464666412066634,5156835.024154722,0.00035138304066228976,0.0018471329779030524,4601312.985337635,0.0006945112219061134,0.00036351644910168757,0.0
2025-07-24,5035803.960959934,-0.002544212923637712,0.002470953042731654,5143530.670514722,-0.002579945563059849,0.0018519108069726842,4584609.838477635,-0.003630082742301033,0.0003648408515806971,0.0
2025-07-25,5025595.437439934,-0.002027188428926352,0.0024759723051389734,5132947.078874722,-0.0020576511190397717,0.001855729250341284,4570286.629617635,-0.0031241936314380103,0.0003659842572664555,0.0
2025-07-28,5028955.706479934,0.0006686310272741025,0.0024743178994200816,5136449.633754722,0.0006823672300100281,0.0018544638249978662,4572323.925737635,0.0004457698794639864,0.00036582118520082316,0.0
2025-07-29,5017379.795039934,-0.0023018519381835523,0.002480026553348654,5124421.982474722,-0.0023416274153569283,0.0018588164806290243,4557327.241017635,-0.003279882388818489,0.00036702498398204225,0.0
2025-07-30,5025120.330239934,0.0015427445232771841,0.0024762063994873407,5132454.392674722,0.0015674763373254574,0.0018559073897113842,4567133.973317634,0.002151860461486077,0.0003662368932918301,0.0
2025-07-31,5017158.104719934,-0.0015844845489738635,0.0024801361368755716,5124213.046434722,-0.0016057319967153205,0.0018588922725118033,4552140.1565576345,-0.0032829815914308114,0.0003674432025617366,0.0
2025-08-01,5037936.4857743345,0.0001551438161113694,0.0011914021685828762,5145470.310287122,0.00024535745118448027,1.040454689139798e-05,4573658.852680036,0.0003336224435475099,0.0009356722129652921,20000.0
2025-08-04,5049625.7024943335,0.0023202390012271312,0.0011886442298821203,5161450.317106402,0.0031056455203584132,0.003327334910012312,4581789.756560036,0.001777767896972815,0.0009340117568485716,0.0
2025-08-05,5075171.994854334,0.0050590467224891356,0.0011826610921600127,5187655.784226402,0.005077151868177143,0.0033105268623683875,4599600.090700036,0.0038872002178842457,0.000930395124717053,0.0
2025-08-06,5078320.872174334,0.0006204474100961477,0.0011819277681373512,5190878.398066402,0.0006212081090266608,0.0033084716129739237,4602061.144280036,0.0005350581640730656,0.0009298975754275688,0.0
2025-08-07,5088726.860374334,0.00204910017738702,0.001179510832281693,5201547.768866402,0.002055407578797075,0.0033016853039773255,4609499.694980036,0.0016163519924643488,0.0009283969591528443,0.0
2025-08-08,5091505.639294334,0.0005460656459355118,0.0011788670934608301,5204392.784306402,0.0005469555536967707,0.003299880416057228,4611627.131360036,0.0004615330341202206,0.0009279686709565691,0.0
2025-08-11,5073775.765254335,-0.0034822457826947373,0.0011829865433624386,5186229.854626402,-0.003489922923336941,0.0033114370762187114,4598439.383900036,-0.0028596734047123817,0.0009306299687277682,0.0
2025-08-12,5076095.657494334,0.000457231921025425,0.0011824458913560255,5188618.019906402,0.0004604819583668984,0.0033099129210348095,4599762.511860035,0.00028773413098193146,0.0009303622717480084,0.0
2025-08-13,5069334.318614334,-0.0013319959544138005,0.0011840230052088964,5181675.134946402,-0.0013380990725011532,0.003314347846814578,4595307.990740036,-0.0009684241541849659,0.0009312641304258389,0.0
2025-08-14,5069120.399134334,-4.219873193489487e-05,0.0011840729715868158,5181467.1519864015,-4.0138170491976766e-05,0.003314480884013393,4594780.0099200355,-0.0001148956329073414,0.0009313711409025445,0.0
2025-08-15,5060990.429054334,-0.0016038226437448122,0.0011859750652513828,5173128.035826402,-0.0016094121443581688,0.0033198238488328347,4589104.699200036,-0.0012351648409165694,0.0009325229604766728,0.0
2025-08-18,5057559.749294334,-0.0006778672688857457,0.0011867795442598195,5169653.129106402,-0.0006717225430984408,0.0033220553482997085,4585168.451160036,-0.0008577376848006857,0.0009333235072209265,0.0
2025-08-19,5056448.407974334,-0.0002197386437510218,0.0011870403829036364,5168508.851266403,-0.00022134518727323638,0.0033227908320587,4584509.7355800355,-0.0001436622420782907,0.0009334576098340403,0.0
2025-08-20,5076027.925694334,0.0038721877769229973,0.001182461669281166,5188602.470706402,0.0038877014663669662,0.003309922840179373,4597874.552560036,0.0029152118221664747,0.0009307442930674759,0.0
2025-08-21,5090318.478134334,0.0028153021711450066,0.0011791420281691732,5203254.678786402,0.0028239218870056426,0.0033006021973938536,4608082.507220035,0.002220146405324641,0.0009286824819933905,0.0
2025-08-22,5079758.821134334,-0.0020744590039619704,0.0011815931948111692,5192428.039186402,-0.002080743739901747,0.0033074842244887825,4600550.446120036,-0.0016345326040057007,0.0009302029290091977,0.0
2025-08-25,5102489.319134334,0.0044747199228099,0.0011763294499855309,5215726.402386402,0.00448698817281068,0.0032927098742266308,4617041.740320035,0.003584635011209869,0.0009268804010723095,0.0
2025-08-26,5098066.690374334,-0.0008667590431624683,0.0011773499286831838,5211180.064066402,-0.0008716596633443485,0.003295582500559592,4614309.145180036,-0.0005918497803768519,0.0009274292998997702,0.0
2025-08-27,5062438.568494335,-0.0069885554748173595,0.0011856358103165107,5174622.548306403,-0.0070152087071564395,0.0033188650314259285,4589841.844760036,-0.005302484001436736,0.0009323731938434938,0.0
2025-08-28,5058059.146894335,-0.0008650814307663568,0.0011866623698972981,5170154.026706402,-0.0008635454196486148,0.003321733499174434,4585955.551960036,-0.0008467160593859102,0.000933163318211053,0.0
2025-08-29,5052995.496534334,-0.001001105406825964,0.0011878515344909836,5164952.566786402,-0.001006055118112914,0.0033250787116303982,4582662.264020036,-0.0007181246967369326,0.0009338339274169819,0.0
2025-09-01,5071945.430095434,-0.0002078106817272607,0.003325430785464269,5180704.075466403,-0.0008225615366381778,0.0019376348620141033,4600197.802380036,-0.0005377794605003761,0.002328522698413851,20000.0
2025-09-02,5078813.485075435,0.0013541263553915606,0.0033209338214521293,5187266.271169642,0.0012666609803704265,0.002042224828233776,4612611.943400036,0.002698610267057866,0.0023222558349748528,0.0
2025-09-03,5071654.251615435,-0.0014096271660768434,0.003325621708156041,5180096.814229642,-0.0013821262617358387,0.002045051347407626,4596392.394860036,-0.0035163479475457393,0.0023304505098419924,0.0
2025-09-04,5079907.860075435,0.0016273996709004201,0.003320218385847595,5188468.237769642,0.0016160747260560715,0.0020417517240495084,4604167.848400035,0.001691642678004257,0.002326514877983384,0.0
2025-09-05,5067559.646775435,-0.0024307947388275686,0.0033283088214198955,5176021.651469641,-0.002398894187960021,0.002046661448302563,4592016.121700035,-0.002639288379597704,0.002332671470689394,0.0
2025-09-08,5064646.745975435,-0.0005748133229873664,0.0033302230780136582,5173063.081869642,-0.0005715914266237743,0.002047831971500639,4590231.142500035,-0.00038871361787362613,0.0023335785644557757,0.0
2025-09-09,5067596.221295434,0.0005823654576389004,0.0033282847999130043,5176040.659749642,0.0005755928031181412,0.002046653932226776,4597492.281180035,0.0015818677653878233,0.0023298929818509825,0.0
2025-09-10,5058799.6768354345,-0.0017358416250754516,0.0033340722212556674,5167160.154209642,-0.001715694702527637,0.002050171400437781,4589382.413640035,-0.0017639763253541885,0.0023340101204465872,0.0
2025-09-11,5063411.756115434,0.0009116943889118101,0.0033310353350314527,5171849.184929642,0.000907467657293326,0.0020483126229804004,4595891.300360035,0.0014182489349012783,0.002330704601128467,0.0
2025-09-12,5062601.033555434,-0.00016011389139358734,0.0033315687654709375,5171028.005489642,-0.00015877869029767844,0.0020486379030235364,4588165.640920035,-0.0016809926377926443,0.002334629095449895,0.0
2025-09-15,5057473.1029554345,-0.001012904348182131,0.003334946747532469,5165834.784889641,-0.0010042917181046773,0.0020506974014401417,4575942.491520035,-0.0026640601836572797,0.0023408653014949125,0.0
2025-09-16,5055901.211675434,-0.00031080566282826183,0.0033359835901233814,5164254.260169642,-0.0003059572723119741,0.002051325019247656,4571332.366800035,-0.0010074699864657255,0.002343226031393046,0.0
2025-09-17,5063649.325775435,0.001532489219154165,0.0033308790538829998,5172100.616069642,0.0015193589441395705,0.002048213048433016,4580686.072700036,0.00204616622670728,0.0023384411920028287,0.0
2025-09-18,5047184.529335435,-0.0032515672750460523,0.003341744962444434,5155449.067309642,-0.003219494359460784,0.00205482855738317,4550671.391140035,-0.006552442381695167,0.0023538647551854847,0.0
2025-09-19,5047494.267055434,6.136841603465726e-05,0.0033415398974338123,5155767.823989642,6.182908139296117e-05,0.0020547015170758326,4556321.857420036,0.0012416775008192715,0.002350945638880038,0.0
2025-09-22,5041087.4352754345,-0.0012693093723387117,0.003345786735895531,5149297.646569642,-0.0012549396405893143,0.002057283283420118,4544211.313200035,-0.002657965042631605,0.0023572110233782834,0.0
2025-09-23,5042309.807615434,0.00024248187632003315,0.003344975639926117,5150515.193529642,0.00023644913220555175,0.0020567969555648517,4551330.597610035,0.00156667107212205,0.002353523825683036,0.0
2025-09-24,5037350.867015434,-0.000983466067973393,0.00334826854842996,5145530.719389642,-0.0009677622437193056,0.002058789374188962,4548253.412860035,-0.0006761066206915078,0.002355116135294606,0.0
2025-09-25,5030539.737655435,-0.0013521252618313717,0.003352801956653469,5138622.849909642,-0.001342498929016056,0.0020615570122700403,4536787.9611200355,-0.002520847169065199,0.002361068026946304,0.0
2025-09-26,5035080.058255434,0.0009025513835052568,0.0033497786093351772,5143244.406369641,0.0008993764662219572,0.002059704562459194,4539670.690670035,0.0006354120083866821,0.0023595687286415115,0.0
2025-09-29,5032241.006415434,-0.0005638543592459966,0.0033516684622083405,5140392.021309642,-0.0005545886671196598,0.0020608474851191035,4536139.958760035,-0.0007777506675221701,0.002361405313200144,0.0
2025-09-30,5032780.839055435,0.00010727479850669575,0.003351308951215865,5140958.227469642,0.00011014843958445653,0.002060620510985243,4529411.037120036,-0.0014834025627901148,0.0023649134318457204,0.0
2025-10-09,5061038.021772664,0.001640679970236647,0.0016459026185594063,5165998.843919462,0.0009804818920500225,1.4318903603578827e-05,4555157.426069856,0.0012686834784316758,4.2165934541838156e-05,20000.0
2025-10-10,5076371.269782664,0.003029664654570219,0.0016409311474613593,5180652.666222703,0.002836590317957466,0.002712594189980461,4565647.8865434555,0.00230298527413364,0.004514787858303501,0.0
2025-10-13,5090567.0433026645,0.0027964411516747667,0.0016363551765070188,5195117.611742702,0.002792108726823006,0.0027050414202246338,4575858.529583455,0.002236406156088888,0.00450471348932456,0.0
2025-10-14,5136732.418122665,0.009068807939724088,0.0016216487553986163,5242158.3414627025,0.009054795913315372,0.0026807676165656077,4608394.045623455,0.007110253918396703,0.004472909963728324,0.0
2025-10-15,5145790.275722664,0.0017633500954892245,0.0016187942543955506,5251385.4834627025,0.0017601799485944536,0.0026760572742102525,4614422.187223455,0.0013080785931760541,0.004467066689417608,0.0
2025-10-16,5163752.490072664,0.0034906619561905217,0.0016131632468207489,5269687.959882703,0.0034852662173892046,0.0026667628955804987,4627255.567203456,0.002781145603784285,0.004454677582442921,0.0
2025-10-17,5156990.064092664,-0.001309595297799504,0.0016152786080905403,5262801.474962703,-0.0013068107585165745,0.0026702524101580483,4623369.690283455,-0.00083978005181784,0.004458421676029042,0.0
2025-10-20,5157363.252722665,7.236559026924105e-05,0.001615161725958861,5263179.0870627025,7.17511579708674e-05,0.0026700608302016285,4622936.652423455,-9.36628236564152e-05,0.004458839303508439,0.0
2025-10-21,5163204.136942664,0.0011325330277862644,0.0016133345712720261,5269127.811262703,0.0011302530469887717,0.0026670463928896047,4626869.0611834545,0.0008506300336037498,0.004455049704428654,0.0
2025-10-22,5181749.060692665,0.003591747151214131,0.001607560619994756,5288022.616322703,0.0035859454803151003,0.0026575166829515126,4639761.548123456,0.002786438684457604,0.004442670475553276,0.0
2025-10-23,5194425.024792665,0.0024462713171804484,0.0016036376871176104,5300935.439002702,0.0024419000478819175,0.0026510431006770323,4648216.403043455,0.001822260655489849,0.004434589497588572,0.0
2025-10-24,5175244.903252664,-0.003692443619545016,0.0016095809741156247,5281392.782882703,-0.0036866429227208064,0.002660852714505366,4634844.930843455,-0.0028766888286968495,0.004447383235258373,0.0
2025-10-27,5179541.518252664,0.0008302244783235935,0.0016082457691109482,5285772.567522703,0.0008292859137830622,0.0026586479352229773,4638244.861803455,0.0007335587297376822,0.004444123209881735,0.0
2025-10-28,5185477.474022664,0.0011460388432222857,0.0016064047668502006,5291826.0703027025,0.0011452446549051754,0.0026556066159405404,4643545.819183455,0.0011428800199086986,0.004439049908434008,0.0
2025-10-29,5163197.395322665,-0.0042966301197169265,0.0016133366778133375,5269125.499862703,-0.0042897423570652515,0.0026670475628391595,4628221.883223455,-0.0033000505554813264,0.0044537475003464996,0.0
2025-10-30,5171651.832482664,0.001637442172491399,0.00161069925093266,5277742.950022702,0.0016354611709712419,0.002662692832102033,4634600.939143456,0.0013782951813789968,0.004447617370755769,0.0
2025-10-31,5168823.315702664,-0.0005469271466099768,0.0016115806681490225,5274860.695822703,-0.0005461149258864095,0.002664147762960153,4632912.597903455,-0.0003642905316273426,0.00444923818609992,0.0
2025-11-03,5203662.122706344,0.00287082883228007,0.001735031958925276,5328219.615572702,0.006324132839454322,5.026522779198544e-05,4675550.060113586,0.0048862269105562905,0.0004292240458947587,20000.0
2025-11-04,5216647.119606344,0.002495357422100719,0.0017307132108690061,5339968.875776423,0.0022051005873298113,0.002430302475224705,4694056.288566426,0.003958085832662661,0.0010249876078701284,0.0
2025-11-05,5216808.076586344,3.085448877593322e-05,0.0017306598122452542,5340133.396676423,3.080933687571452e-05,0.002430227601523845,4694144.249826426,1.873885922787366e-05,0.0010249684011315464,0.0
2025-11-06,5213862.842046344,-0.000564566397069366,0.0017316374365538398,5337122.723776422,-0.0005637823395712172,0.002431598493811584,4690903.288046425,-0.0006904265415619282,0.001025676555448486,0.0
2025-11-07,5214397.183926345,0.00010248483632757655,0.0017314599881603455,5337658.777376423,0.00010043868723719207,0.002431354291778309,4691910.956406427,0.0002148132882144882,0.0010254562738143877,0.0
2025-11-10,5222726.769896344,0.001597420694318341,0.0017286985293553155,5346083.382426423,0.001578333385735986,0.00242752285141728,4704777.864996426,0.002742359927447202,0.0010226517945133822,0.0
2025-11-11,5226161.7977463445,0.0006577077456548786,0.0017275622982506546,5349547.293476422,0.0006479343478602573,0.002425950994441755,4710534.406746426,0.0012235522941110855,0.0010214020556849391,0.0
2025-11-12,5238070.744416345,0.0022787175619276567,0.0017236346217676859,5361632.478226422,0.0022591041983566207,0.002420482871424869,4727092.805036426,0.0035151846606373827,0.001017824215614984,0.0
2025-11-13,5233128.865916344,-0.0009434539434711731,0.0017252623273139125,5356609.468926423,-0.0009368432693582784,0.0024227526109017127,4720439.648336425,-0.0014074521009851404,0.0010192587735172183,0.0
2025-11-14,5230787.193896344,-0.0004474707350036189,0.0017260346773196144,5354255.493626422,-0.00043945247710441837,0.002423817763621986,4716132.792996425,-0.0009123843668922271,0.0010201895785399446,0.0
2025-11-17,5222293.336876344,-0.0016238200303601014,0.001728842005597632,5345675.067126422,-0.001602543343367513,0.002427708271351879,4702636.444256426,-0.0028617406108754073,0.001023117475368904,0.0
2025-11-18,5216466.910196344,-0.0011156835329140247,0.0017307730005335393,5339781.732326422,-0.0011024491249461699,0.002430387650090001,4693600.885496425,-0.0019213815201547524,0.00102508705870004,0.0
2025-11-19,5217605.728826345,0.00021831225034230073,0.0017303952340560111,5340925.236676423,0.00021414814449771669,0.0024298672985166477,4695647.434706426,0.00043602966249745023,0.0010246402851423282,0.0
2025-11-20,5226725.9682463445,0.001747974050551937,0.001727375825936723,5350174.121176423,0.0017317007990464983,0.002425666769433799,4708573.465046426,0.0027527684988573053,0.0010218274307796098,0.0
2025-11-21,5208782.2260163445,-0.003433074995515817,0.0017333264656851327,5331993.778626422,-0.0033980842750596096,0.002433937494159179,4682266.024236426,-0.005587136105083768,0.0010275685963849223,0.0
2025-11-24,5202534.057976345,-0.0011995448780316442,0.001735408165661546,5325667.470626422,-0.001186480754227337,0.0024368287445659547,4672912.992756425,-0.001997543802848223,0.0010296253180582652,0.0
2025-11-25,5207301.767556344,0.0009164206378793338,0.0017338192579112437,5330473.217526423,0.0009023745711700393,0.0024346317947442154,4680887.629416426,0.001706566476277649,0.0010278711875476645,0.0
2025-11-26,5197167.542656343,-0.0019461566378082829,0.0017372001214588221,5320145.771826423,-0.0019374350603702517,0.00243935789224945,4668503.806316425,-0.002645614268152019,0.001030597751664193,0.0
2025-11-27,5199212.182586344,0.00039341428060946093,0.001736516950891821,5322219.533876423,0.00038979421597473696,0.0024384074151428377,4671423.675826426,0.0006254401048253477,0.0010299535773907842,0.0
2025-11-28,5198761.402156345,-8.670167982549604e-05,0.0017366675228833535,5321769.165526423,-8.462040078083266e-05,0.0024386137716175416,4670435.491616426,-0.00021153812597074495,0.0010301714979388866,0.0
2025-12-01,5225500.184659844,0.0012962284633228904,6.845005209157312e-05,5350267.221397422,0.001596847891496056,0.0010675383286613716,4701707.414549526,0.0024134629315260003,0.001853248197146754,20000.0
2025-12-02,5221640.984719844,-0.000738532160295402,6.850064201870481e-05,5345224.004906472,-0.0009426102066044661,0.002915739391308247,4696678.12425417,-0.0010696731744286314,0.007182890375211235,0.0
2025-12-03,5219493.256019844,-0.00041131297733509875,6.852882881531811e-05,5343048.904556472,-0.0004069240780186778,0.002916926358877482,4690884.59960417,-0.0012335366607478804,0.0071917616768950475,0.0
2025-12-04,5206035.102959844,-0.002578440549660166,6.870598310816848e-05,5329313.295546472,-0.002570743643818485,0.0029244443556163836,4678178.03713417,-0.002708777459814793,0.007211295471524377,0.0
2025-12-05,5207715.0820598435,0.0003226983811623896,6.868381895098096e-05,5331050.526696472,0.0003259765477574561,0.002923491365993498,4674696.28698417,-0.0007442534513142363,0.007216666500474339,0.0
2025-12-08,5205353.196179844,-0.0004535359255992688,6.871498366469987e-05,5328648.427856472,-0.00045058639530259903,0.0029248092452482622,4670561.79578417,-0.0008844406023792439,0.007223054863468804,0.0
2025-12-09,5203302.552939844,-0.0003939489142648078,6.874206452638436e-05,5326588.717136472,-0.00038653530025223315,0.0029259402244314328,4661203.45678417,-0.0020036859395473616,0.007237556653973047,0.0
2025-12-10,5199452.991919844,-0.0007398303252277305,6.879295964409123e-05,5322674.197666473,-0.0007349017688198511,0.0029280920844835874,4654361.60389417,-0.0014678297039452115,0.007248195771025768,0.0
2025-12-11,5200317.929379845,0.0001663516260930198,6.878151772677222e-05,5323570.470516473,0.00016838769699512035,0.002927599112811256,4652186.37732417,-0.00046735229342298457,0.007251584815820393,0.0
2025-12-12,5198900.876239845,-0.0002724935589023536,6.880026535593249e-05,5322117.969146472,-0.0002728434568576299,0.0029283981070738455,4652224.96017417,8.293487592903048e-06,0.007251524675390469,0.0
2025-12-15,5193445.531499844,-0.001049326553797636,6.887253513587794e-05,5316537.913576473,-0.0010484652167330744,0.0029314716531359973,4649826.96762417,-0.0005154506866131836,0.0072552644064103125,0.0
2025-12-16,5189569.258059844,-0.0007463779905823031,6.892397847643611e-05,5312599.933816472,-0.0007407037858122578,0.0029336446148084134,4642099.72706417,-0.001661834002383955,0.007267341521657941,0.0
2025-12-17,5194498.100859844,0.0009497595185468111,6.885857938523138e-05,5317629.647456473,0.0009467518169370415,0.0029308698084920177,4646892.15502417,0.001032383671565551,0.007259846574596256,0.0
2025-12-18,5202782.867459845,0.0015949118546465524,6.874893090034415e-05,5326056.918556472,0.0015847796215049392,0.0029262323750562404,4661001.099124171,0.0030362107897741186,0.007237870872956793,0.0
2025-12-19,5204752.539699845,0.0003785805193445846,6.872291374396809e-05,5328070.063796473,0.00037798042168613044,0.0029251267344196793,4662212.632604171,0.00025992988506851056,0.007235990022901783,0.0
2025-12-22,5195783.8314598445,-0.0017231766873815335,6.884153988061381e-05,5318935.234396473,-0.0017144724620027363,0.002930150396584149,4649552.81208417,-0.0027154103679156716,0.007255692204740941,0.0
2025-12-23,5203187.000519844,0.001424841621619155,6.874359115072268e-05,5326502.047706472,0.0014226180572882718,0.0029259878334568674,4654065.49445417,0.0009705626653537802,0.007248656928951743,0.0
2025-12-24,5204446.928279844,0.00024214539278988312,6.872694923660454e-05,5327773.235946472,0.00023865347813911697,0.0029252897028947075,4658491.13029417,0.0009509182552918105,0.007241770597090334,0.0
2025-12-25,5206198.787039844,0.0003366080554074724,6.87038229763534e-05,5329559.625826472,0.0003352976564294785,0.0029243091888770016,4660477.51389417,0.0004264006401304421,0.007238684017591531,0.0
2025-12-26,5202599.778959844,-0.0006912928659119633,6.875135029433368e-05,5325893.023286473,-0.0006879747666639346,0.0029263224248644313,4655610.83279417,-0.0010442451627522553,0.007246250880021082,0.0
2025-12-29,5194085.097519844,-0.0016366204977817933,6.886405461768135e-05,5317185.783866472,-0.001634888155269132,0.0029311144691918506,4651380.3532941695,-0.0009086840915054628,0.007252841421639137,0.0
2025-12-30,5192125.141279844,-0.0003773438831289333,6.889004985660318e-05,5315186.183206472,-0.00037606371890697154,0.0029322171696853252,4649318.06863417,-0.00044337046282161285,0.007256058543673906,0.0
2025-12-31,5193625.715419844,0.0002890096249934526,6.887014572161493e-05,5316715.228266473,0.0002876747882947228,0.0029313738873228768,4651261.764594169,0.0004180604405432664,0.0072530263402868144,0.0
2026-01-05,5205160.625028125,-0.001629899968838,0.00247508957671319,5332163.814332152,-0.0008560574977052315,3.648143960419649e-05,4665752.90960049,-0.0011843786207892393,0.003622233887635847,20000.0
2026-01-06,5204262.186048125,-0.00017260542848185345,0.002475516864362277,5329416.250815881,-0.0005152811526317747,0.004308183240963273,4664519.31098049,-0.0002643943311830821,0.0036231918390188726,0.0
2026-01-07,5195771.031048125,-0.001631577099010073,0.0024795624616903364,5320704.603895882,-0.0016346343595634583,0.004315237075756967,4658696.66710049,-0.0012482837977095818,0.003627720263446355,0.0
2026-01-08,5180904.890928125,-0.0028612000088465983,0.0024866773429259143,5305456.295395883,-0.002865843837456139,0.004327639414503755,4649235.30826049,-0.002030902528343481,0.003635102802919593,0.0
2026-01-09,5184934.457328125,0.0007777727028064341,0.0024847447762654943,5309588.857215881,0.0007789267482205542,0.004324271124058668,4652405.84770049,0.0006819485850428908,0.003632625539073232,0.0
2026-01-12,5189202.877488124,0.0008232351238242064,0.0024827009296582484,5313966.100375881,0.0008244034100779452,0.0043207091167288825,4655410.611700489,0.0006458516514600277,0.0036302809161482736,0.0
2026-01-13,5195093.176488125,0.0011351067088847255,0.0024798859944287033,5320005.878375882,0.0011365857225873466,0.00431580383570773,4659859.56006049,0.0009556511188979488,0.0036268149463867237,0.0
2026-01-14,5175828.359928125,-0.0037082716142972094,0.0024891163137998515,5300246.953695882,-0.003714079482564858,0.004331892829988258,4646855.797260489,-0.0027905911395819105,0.0036369642265322607,0.0
2026-01-15,5171465.072148125,-0.0008430124564757779,0.002491216440290794,5295770.235015882,-0.000844624546574857,0.004335554745949707,4644230.000400489,-0.0005650695813603779,0.0036390205263376403,0.0
2026-01-16,5152701.319008125,-0.0036283244454371477,0.00250028829744104,5276523.350875882,-0.0036343880655430594,0.004351369310641071,4631704.8595404895,-0.0026969251865044397,0.003648861232096541,0.0
2026-01-19,5155227.534288124,0.000490270078469246,0.0024990630815879297,5279115.158055881,0.0004911960030591356,0.004349232984782572,4633520.77154049,0.0003920612506775889,0.0036474312156523723,0.0
2026-01-20,5191714.016748125,0.007077569751737345,0.002481500091600684,5316536.054435881,0.007088478894591965,0.004318620534271636,4659426.39492049,0.005590915560174992,0.0036271521144565356,0.0
2026-01-21,5175414.3250681255,-0.0031395588484683934,0.002489315443929301,5299820.449895883,-0.003144078093113123,0.004332241439676199,4648599.61180049,-0.0023236300356204165,0.003635599903590016,0.0
2026-01-22,5176311.798528125,0.00017341093942024877,0.002488883844243763,5300739.606775882,0.00017343170182626544,0.004331490221955562,4649020.79498049,9.060431423923987e-05,0.0036352705323963543,0.0
2026-01-23,5168315.815728124,-0.0015447258803602537,0.00249273443563936,5292536.955095882,-0.001547454183471797,0.004338203392944726,4643619.59282049,-0.001161793504092623,0.003639498878551608,0.0
2026-01-26,5185449.473268124,0.0033151336239669593,0.0024844979928047347,5310107.937435882,0.003319954586822993,0.004323848412574671,4655621.96832049,0.0025847025709333504,0.0036301161081141783,0.0
2026-01-27,5168555.8140481245,-0.0032578967950781523,0.002492618687237237,5292780.205895882,-0.003263159947812122,0.004338004013525055,4643928.547140489,-0.0025116775501896615,0.0036392567475864676,0.0
2026-01-28,5177963.646288124,0.0018202052136941926,0.0024880898531144586,5302429.671175882,0.0018231373502437531,0.004330109628929902,4650632.39074049,0.0014435716510168284,0.003634010792626742,0.0
2026-01-29,5213283.0835081255,0.006821105676421801,0.002471233309558864,5338653.572615882,0.0068315665999143516,0.004300728912933023,4675074.86424049,0.0052557311450085464,0.0036150112653299906,0.0
2026-01-30,5212319.519748125,-0.00018482858969393057,0.0024716901485631834,5337663.853275882,-0.00018538744395724116,0.004301526361910371,4674674.60568049,-8.561543325469323e-05,0.0036153207925860025,0.0
2026-02-02,5198789.827750885,-0.006432777551377056,0.007403272751177171,5328416.533048882,-0.005479423401503647,5.5989183085192505e-06,4675287.07363079,-0.004147354347646126,0.003913627484821138,20000.0
2026-02-03,5188846.184170885,-0.0019126842802763555,0.007417460010338523,5317111.422412591,-0.0021216642066498315,0.0046973002497772715,4669267.88215417,-0.0012874485313573159,0.006436368487024012,0.0
2026-02-04,5227425.600330885,0.007435066446504157,0.007362717714901379,5356924.607052592,0.007487746913141802,0.004662389457508944,4691394.140554171,0.004738699718764616,0.0064060123182531035,0.0
2026-02-05,5265367.980010885,0.007258329927756213,0.007309661778055941,5396069.775432592,0.007307395801028127,0.004628566688722991,4715244.311754171,0.005083813144973304,0.006373610075569987,0.0
2026-02-06,5259023.500070885,-0.001204945212582631,0.007318480145670848,5389516.145412591,-0.0012145191394371535,0.004634195007255186,4712584.13773417,-0.0005641646209867401,0.006377207870631275,0.0
2026-02-09,5266692.892590885,0.0014583301481534416,0.007307822927178777,5397428.493312592,0.0014680998602694117,0.004627401519730658,4717581.887854171,0.0010605115948982835,0.006370451932492125,0.0
2026-02-10,5279165.002310885,0.0023681103064783215,0.007290558081446127,5410296.492292591,0.0023840980933684808,0.00461639557983055,4725178.732534171,0.0016103259806805603,0.006360209921213412,0.0
2026-02-11,5284853.759710885,0.0010775865875587431,0.007282710330472933,5416160.928092591,0.0010839398188906557,0.0046113971028900105,4729352.19825417,0.0008832397579510154,0.0063545972882426685,0.0
2026-02-12,5259185.137570885,-0.0048570165433308166,0.007318255217130855,5389664.012872592,-0.004892194964622565,0.004634067866371593,4715392.59715417,-0.002951694125286952,0.006373409644047049,0.0
2026-02-13,5234971.082670885,-0.004604145750074062,0.00735210538187893,5364672.863912592,-0.004636865841787463,0.004655655516406748,4700936.872574171,-0.003065646026743085,0.006393008344677846,0.0
2026-02-24,5246838.162850885,0.0022668855267000687,0.007335476695925491,5376922.058772591,0.0022833069547256724,0.004645049442709166,4707707.53451417,0.0014402792727339353,0.006383813869880066,0.0
2026-02-25,5237847.807970885,-0.001713480500247555,0.007348067466243402,5367655.142472592,-0.0017234611546729228,0.004653068826080936,4700473.84667417,-0.0015365627084874545,0.006393638095749559,0.0
2026-02-26,5234001.052750885,-0.0007344152333228493,0.007353467965134749,5363694.384652591,-0.0007378934962979367,0.004656504830710998,4696574.30881417,-0.0008296052668731457,0.006398946695630695,0.0
2026-02-27,5245026.010230884,0.0021064110169035644,0.007338011097716359,5375062.470732591,0.002119450748821139,0.004646656471173655,4704436.72485417,0.001674074660171998,0.006388252284358665,0.0
2026-03-02,5273535.892384806,0.0016224671026077164,0.0014142839182293846,5424208.658765692,0.005422483588200633,0.0006981130085349524,4742573.758534471,0.0038553039909070552,0.0017214862035152285,20000.0
2026-03-03,5287180.585444805,0.0025873898155699404,0.001410634058034131,5436253.003492393,0.0022204796099125623,0.0006640310798767679,4761938.169754341,0.004083101751453766,0.0012307162305391275,0.0
